,西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号,m_カドミウム,n_カドミウム,C_カドミウム_最大値,カドミウム_最大値,C_カドミウム_平均値,カドミウム_平均値,m_全シアン,n_全シアン,C_全シアン_最大値,全シアン_最大値,C_全シアン_平均値,全シアン_平均値,m_鉛,n_鉛,C_鉛_最大値,鉛_最大値,C_鉛_平均値,鉛_平均値,m_六価クロム,n_六価クロム,C_六価クロム_最大値,六価クロム_最大値,C_六価クロム_平均値,六価クロム_平均値,m_砒素,n_砒素,C_砒素_最大値,砒素_最大値,C_砒素_平均値,砒素_平均値,m_総水銀,n_総水銀,C_総水銀_最大値,総水銀_最大値,C_総水銀_平均値,総水銀_平均値,総水銀_定量限界値未満の検体数,m_アルキル水銀,n_アルキル水銀,C_アルキル水銀_最大値,アルキル水銀_最大値,C_アルキル水銀_平均値,アルキル水銀_平均値,m_PCB,n_PCB,C_PCB_最大値,PCB_最大値,C_PCB_平均値,PCB_平均値,m_有機リン,n_有機リン,C_有機リン_最大値,有機リン_最大値,C_有機リン_平均値,有機リン_平均値,m_ジクロロメタン,n_ジクロロメタン,C_ジクロロメタン_最大値,ジクロロメタン_最大値,C_ジクロロメタン_平均値,ジクロロメタン_平均値,m_四塩化炭素,n_四塩化炭素,C_四塩化炭素_最大値,四塩化炭素_最大値,C_四塩化炭素_平均値,四塩化炭素_平均値,m_1、2-ジクロロエタン,n_1、2-ジクロロエタン,C_1、2-ジクロロエタン_最大値,1、2-ジクロロエタン_最大値,C_1、2-ジクロロエタン_平均値,1、2-ジクロロエタン_平均値,m_1、1-ジクロロエチレン,n_1、1-ジクロロエチレン,C_1、1-ジクロロエチレン_最大値,1、1-ジクロロエチレン_最大値,C_1、1-ジクロロエチレン_平均値,1、1-ジクロロエチレン_平均値,m_シス-1、2-ジクロロエチレン,n_シス-1、2-ジクロロエチレン,C_シス-1、2-ジクロロエチレン_最大値,シス-1、2-ジクロロエチレン_最大値,C_シス-1、2-ジクロロエチレン_平均値,シス-1、2-ジクロロエチレン_平均値,m_1、1、1-トリクロロエタン,n_1、1、1-トリクロロエタン,C_1、1、1-トリクロロエタン_最大値,1、1、1-トリクロロエタン_最大値,C_1、1、1-トリクロロエタン_平均値,1、1、1-トリクロロエタン_平均値,m_1、1、2-トリクロロエタン,n_1、1、2-トリクロロエタン,C_1、1、2-トリクロロエタン_最大値,1、1、2-トリクロロエタン_最大値,C_1、1、2-トリクロロエタン_平均値,1、1、2-トリクロロエタン_平均値,m_トリクロロエチレン,n_トリクロロエチレン,C_トリクロロエチレン_最大値,トリクロロエチレン_最大値,C_トリクロロエチレン_平均値,トリクロロエチレン_平均値,m_テトラクロロエチレン,n_テトラクロロエチレン,C_テトラクロロエチレン_最大値,テトラクロロエチレン_最大値,C_テトラクロロエチレン_平均値,テトラクロロエチレン_平均値,m_1、3-ジクロロプロペン,n_1、3-ジクロロプロペン,C_1、3-ジクロロプロペン_最大値,1、3-ジクロロプロペン_最大値,C_1、3-ジクロロプロペン_平均値,1、3-ジクロロプロペン_平均値,m_チウラム,n_チウラム,C_チウラム_最大値,チウラム_最大値,C_チウラム_平均値,チウラム_平均値,m_シマジン,n_シマジン,C_シマジン_最大値,シマジン_最大値,C_シマジン_平均値,シマジン_平均値,m_チオベンカルブ,n_チオベンカルブ,C_チオベンカルブ_最大値,チオベンカルブ_最大値,C_チオベンカルブ_平均値,チオベンカルブ_平均値,m_ベンゼン,n_ベンゼン,C_ベンゼン_最大値,ベンゼン_最大値,C_ベンゼン_平均値,ベンゼン_平均値,m_セレン,n_セレン,C_セレン_最大値,セレン_最大値,C_セレン_平均値,セレン_平均値,m_硝酸性窒素及び亜硝酸性窒素,ｎ_硝酸性窒素及び亜硝酸性窒素,C_硝酸性窒素及び亜硝酸性窒素_最大値,硝酸性窒素及び亜硝酸性窒素_最大値,C_硝酸性窒素及び亜硝酸性窒素_平均値,硝酸性窒素及び亜硝酸性窒素_平均値,m_亜硝酸性窒素,n_亜硝酸性窒素,C_亜硝酸性窒素_最大値,亜硝酸性窒素_最大値,C_亜硝酸性窒素_平均値,亜硝酸性窒素_平均値,m_ふっ素,n_ふっ素,C_ふっ素_最大値,ふっ素_最大値,C_ふっ素_平均値,ふっ素_平均値,m_ほう素,n_ほう素,C_ほう素_最大値,ほう素_最大値,C_ほう素_平均値,ほう素_平均値
1192,1979,610434,6,22,1,0.0,#,6.8,#,7.4,0.0,12.0,#,8.6,#,13.0,0.0,12.0,#,11.0,#,0.9,#,2.0,0.0,12.0,#,0.9,#,2.0,0.0,12.0,#,1.4,#,1.4,#,1.5,,,,,,,,,,,,,,,,,,,<,1.0,#,13.0,0.0,12.0,#,3.0,#,130.0,#,17000.0,5.0,12.0,#,3500.0,,,,,,,,,0602201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,1979,610444,6,22,51,0.0,#,7.0,#,7.4,0.0,9.0,#,8.8,#,13.0,0.0,9.0,#,11.0,#,0.8,#,1.9,0.0,9.0,#,0.8,#,1.9,0.0,9.0,#,1.3,#,1.2,#,1.4,,,,,,,,,,,,,,,,,,,#,3.0,#,35.0,2.0,9.0,#,10.0,#,140.0,#,7900.0,3.0,9.0,#,1800.0,,,,,,,,,0602251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,1979,630014,6,601,1,0.0,#,7.4,#,8.2,4.0,24.0,#,5.4,#,9.8,14.0,24.0,#,7.3,,,,,,,,,,,,,,,,,,,<,0.5,#,2.7,2.0,24.0,#,0.7,#,2.1,1.0,12.0,#,1.3,#,1.4,#,1.4,,,,,,,,,#,11.0,#,79000.0,17.0,24.0,#,7600.0,N,0.5,N,0.5,0.0,8.0,N,0.5,0660101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,<,0.0005,<,0.0005,,,,,,,,0.0,2.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,1979,630024,6,602,1,0.0,#,7.1,#,8.2,4.0,24.0,#,5.6,#,9.5,0.0,24.0,#,7.3,,,,,,,,,,,,,,,,,,,#,0.5,#,2.4,0.0,24.0,#,0.9,#,2.2,0.0,12.0,#,1.5,#,1.5,#,1.8,,,,,,,,,#,130.0,#,79000.0,,24.0,#,11000.0,N,0.5,N,0.5,0.0,8.0,N,0.5,0660201,0.0,4.0,<,0.005,<,0.005,,,,,,,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,10.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,1979,630034,6,602,51,0.0,#,6.7,#,8.2,7.0,16.0,#,5.3,#,8.4,0.0,8.0,#,7.1,,,,,,,,,,,,,,,,,,,#,0.5,#,3.2,1.0,8.0,#,1.2,#,1.9,0.0,4.0,#,1.6,#,1.7,#,1.9,,,,,,,,,#,790.0,#,220000.0,,8.0,#,40000.0,N,0.5,N,0.5,0.0,8.0,N,0.5,0660251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,1979,630044,6,602,52,0.0,#,7.0,#,8.1,9.0,16.0,#,5.3,#,9.5,0.0,8.0,#,7.2,,,,,,,,,,,,,,,,,,,#,0.7,#,3.1,1.0,8.0,#,1.1,#,2.0,0.0,4.0,#,1.5,#,1.5,#,1.8,,,,,,,,,#,0.0,#,33000.0,,8.0,#,4600.0,N,0.5,N,0.5,0.0,8.0,N,0.5,0660252,0.0,4.0,<,0.005,<,0.005,,,,,,,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,4.0,<,0.02,<,0.02,0.0,10.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,1979,630054,6,603,1,0.0,#,6.6,#,8.2,10.0,24.0,#,4.6,#,9.6,3.0,24.0,#,7.0,,,,,,,,,,,,,,,,,,,#,0.6,#,5.3,6.0,24.0,#,1.2,#,3.8,1.0,12.0,#,2.3,#,2.3,#,2.9,,,,,,,,,#,110.0,#,1600000.0,,24.0,#,90000.0,N,0.5,N,0.5,0.0,8.0,N,0.5,0660301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,1979,630064,6,603,51,0.0,#,6.7,#,8.2,12.0,24.0,#,4.1,#,9.4,5.0,24.0,#,6.9,,,,,,,,,,,,,,,,,,,#,0.7,#,5.9,8.0,24.0,#,2.0,#,5.1,4.0,12.0,#,2.9,#,2.6,#,3.1,,,,,,,,,#,79.0,#,920000.0,,24.0,#,82000.0,N,0.5,N,0.5,0.0,8.0,N,0.5,0660351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,1979,710014,7,1,1,0.0,#,7.3,#,7.8,0.0,18.0,#,7.2,#,12.0,1.0,18.0,#,9.7,<,0.5,#,1.9,0.0,18.0,<,0.5,#,1.9,0.0,12.0,#,1.1,#,1.2,#,1.3,,,,,,,,,,,,,,,,,,,<,1.0,#,17.0,0.0,18.0,#,4.0,#,0.0,#,790.0,0.0,18.0,#,170.0,,,,,,,,,0700101,0.0,6.0,<,0.005,<,0.005,,,,,,,0.0,6.0,<,0.05,<,0.05,,,,,,,,,,,,,0.0,6.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,1979,710024,7,2,1,0.0,#,7.1,#,7.9,0.0,42.0,#,6.7,#,13.0,0.0,42.0,#,9.9,#,0.9,#,4.1,0.0,42.0,#,0.9,#,3.4,0.0,34.0,#,1.9,#,1.9,#,2.2,,,,,,,,,,,,,,,,,,,#,2.0,#,110.0,2.0,42.0,#,25.0,#,7900.0,#,2400000.0,,42.0,#,95000.0,,,,,,,,,0700201,0.0,18.0,<,0.005,<,0.005,0.0,12.0,N,0.1,N,0.1,0.0,18.0,<,0.05,<,0.05,0.0,12.0,<,0.02,<,0.02,0.0,12.0,<,0.02,<,0.02,0.0,18.0,<,0.0005,<,0.0005,,,,,,,,0.0,2.0,N,0.0005,N,0.0005,0.0,12.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,1979,710034,7,2,51,0.0,#,7.0,#,7.4,0.0,18.0,#,6.5,#,11.0,0.0,18.0,#,8.6,#,1.7,#,4.3,0.0,18.0,#,1.7,#,4.2,0.0,12.0,#,2.8,#,2.4,#,3.8,,,,,,,,,,,,,,,,,,,#,2.0,#,18.0,0.0,18.0,#,11.0,#,1300.0,#,22000.0,,18.0,#,9300.0,,,,,,,,,0700251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,1979,710044,7,2,52,0.0,#,7.3,#,7.8,0.0,18.0,#,7.2,#,13.0,0.0,18.0,#,9.9,#,1,#,2.7,0.0,18.0,#,1,#,2.7,0.0,12.0,#,1.8,#,1.7,#,2.2,,,,,,,,,,,,,,,,,,,#,7.0,#,56.0,1.0,18.0,#,24.0,#,790.0,#,49000.0,,18.0,#,13000.0,,,,,,,,,0700252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,1979,710054,7,2,53,0.0,#,7.3,#,9.0,3.0,18.0,#,7.2,#,16.0,0.0,18.0,#,11.0,#,0.7,#,3.4,0.0,18.0,#,1,#,3.4,0.0,12.0,#,2.0,#,1.8,#,2.4,,,,,,,,,,,,,,,,,,,#,7.0,#,100.0,2.0,18.0,#,23.0,#,460.0,#,33000.0,,18.0,#,11000.0,,,,,,,,,0700253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,1979,710064,7,2,54,0.0,#,7.2,#,8.4,0.0,18.0,#,7.2,#,14.0,0.0,18.0,#,10.0,#,0.5,#,3.4,0.0,18.0,#,0.5,#,3.4,0.0,12.0,#,1.8,#,1.8,#,2.1,,,,,,,,,,,,,,,,,,,#,4.0,#,,1.0,18.0,#,24.0,#,1700.0,#,49000.0,,18.0,#,15000.0,,,,,,,,,0700254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,1979,710074,7,3,1,0.0,#,7.1,#,8.9,2.0,30.0,#,7.0,#,14.0,0.0,30.0,#,11.0,#,0.6,#,4.1,3.0,30.0,#,0.6,#,4.1,2.0,24.0,#,2.0,#,1.9,#,2.3,,,,,,,,,,,,,,,,,,,#,3.0,#,70.0,8.0,30.0,#,21.0,#,700.0,#,130000.0,14.0,30.0,#,13000.0,,,,,,,,,0700301,0.0,11.0,<,0.005,<,0.005,0.0,11.0,N,0.1,N,0.1,0.0,11.0,<,0.05,<,0.05,0.0,11.0,<,0.02,<,0.02,0.0,11.0,<,0.02,<,0.02,0.0,11.0,<,0.0005,<,0.0005,,,,,,,,0.0,1.0,N,0.0005,N,0.0005,0.0,11.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,1979,710084,7,3,51,0.0,#,7.2,#,8.0,0.0,18.0,#,6.1,#,13.0,0.0,18.0,#,9.8,#,1.3,#,4.4,2.0,18.0,#,1.3,#,3.3,1.0,12.0,#,2.2,#,2.3,#,2.5,,,,,,,,,,,,,,,,,,,#,8.0,#,92.0,8.0,18.0,#,34.0,#,1300.0,#,79000.0,13.0,18.0,#,23000.0,,,,,,,,,0700351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,1979,710094,7,3,52,0.0,#,7.1,#,7.9,0.0,30.0,#,7.1,#,13.0,0.0,30.0,#,10.0,#,1.1,#,5.3,4.0,30.0,#,1.1,#,5.3,4.0,24.0,#,2.3,#,2.0,#,2.5,,,,,,,,,,,,,,,,,,,#,5.0,#,83.0,9.0,30.0,#,24.0,#,170.0,#,110000.0,18.0,30.0,#,13000.0,,,,,,,,,0700352,0.0,12.0,<,0.005,<,0.005,0.0,12.0,N,0.1,N,0.1,0.0,12.0,<,0.05,<,0.05,0.0,12.0,<,0.02,<,0.02,0.0,12.0,<,0.02,<,0.02,0.0,12.0,<,0.0005,<,0.0005,,0.0,5.0,N,0.0005,N,0.0005,0.0,2.0,N,0.0005,N,0.0005,0.0,12.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,1979,710104,7,4,1,0.0,#,6.9,#,7.9,0.0,18.0,#,7.6,#,13.0,0.0,18.0,#,10.0,#,0.8,#,4.4,4.0,18.0,#,0.8,#,4.4,3.0,12.0,#,2.0,#,1.8,#,2.0,,,,,,,,,,,,,,,,,,,#,3.0,#,220.0,5.0,18.0,#,36.0,#,4900.0,#,230000.0,18.0,18.0,#,38000.0,,,,,,,,,0700401,0.0,6.0,<,0.005,<,0.005,,,,,,,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.02,<,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,1979,710114,7,4,51,0.0,#,6.8,#,7.7,0.0,6.0,#,7.9,#,12.0,0.0,6.0,#,9.7,#,0.9,#,4.2,1.0,6.0,#,0.9,#,4.2,1.0,6.0,#,1.9,#,1.6,#,2.0,,,,,,,,,,,,,,,,,,,<,1.0,#,97.0,3.0,6.0,#,37.0,#,1100.0,#,49000.0,6.0,6.0,#,13000.0,,,,,,,,,0700451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,1979,710124,7,5,1,0.0,#,6.7,#,7.6,0.0,18.0,#,8.6,#,12.0,0.0,18.0,#,10.0,<,0.5,#,1.9,0.0,18.0,<,0.5,#,1.9,0.0,12.0,#,0.9,#,0.7,#,1.1,,,,,,,,,,,,,,,,,,,<,1.0,#,49.0,1.0,18.0,#,6.0,#,680.0,#,54000.0,17.0,18.0,#,13000.0,,,,,,,,,0700501,0.0,5.0,<,0.005,<,0.005,,,,,,,0.0,5.0,<,0.05,<,0.05,,,,,,,0.0,5.0,<,0.02,<,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,1979,710134,7,5,51,0.0,#,6.6,#,7.7,0.0,12.0,#,8.5,#,13.0,0.0,12.0,#,11.0,<,0.5,#,1.8,0.0,12.0,<,0.5,#,1.8,0.0,12.0,#,0.8,#,0.6,#,0.9,,,,,,,,,,,,,,,,,,,<,1.0,#,11.0,0.0,12.0,#,5.0,#,4.9,#,7900.0,7.0,12.0,#,2000.0,,,,,,,,,0700551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,1979,710144,7,6,1,0.0,#,7.0,#,7.6,0.0,18.0,#,7.4,#,13.0,0.0,18.0,#,9.9,<,0.5,#,4.0,1.0,18.0,<,0.5,#,4.0,1.0,12.0,#,1.7,#,1.4,#,2.1,,,,,,,,,,,,,,,,,,,<,1.0,#,22.0,0.0,18.0,#,6.0,#,1300.0,#,54000.0,10.0,18.0,#,11000.0,,,,,,,,,0700601,0.0,6.0,<,0.005,<,0.005,0.0,6.0,N,0.1,N,0.1,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,0.0,6.0,N,0.0005,N,0.0005,0.0,2.0,N,0.0005,N,0.0005,0.0,6.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,1979,710154,7,6,51,0.0,#,6.8,#,7.8,0.0,12.0,#,8.7,#,13.0,0.0,12.0,#,11.0,<,0.5,#,1.7,0.0,12.0,<,0.5,#,1.7,0.0,12.0,#,1.0,#,1.0,#,1.5,,,,,,,,,,,,,,,,,,,<,1.0,#,16.0,0.0,12.0,#,5.0,#,330.0,#,7900.0,2.0,12.0,#,4200.0,,,,,,,,,0700651,0.0,6.0,<,0.005,<,0.005,0.0,6.0,N,0.1,N,0.1,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,0.0,6.0,N,0.0005,N,0.0005,0.0,2.0,N,0.0005,N,0.0005,0.0,6.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,1979,710164,7,6,52,0.0,#,6.8,#,7.5,0.0,12.0,#,7.4,#,11.0,0.0,12.0,#,9.6,#,1,#,25.0,6.0,12.0,#,1,#,25.0,6.0,12.0,#,6.2,#,3.3,#,4.9,,,,,,,,,,,,,,,,,,,<,1.0,#,33.0,1.0,12.0,#,10.0,#,7000.0,#,170000.0,12.0,12.0,#,81000.0,,,,,,,,,0700652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,1979,710174,7,7,1,0.0,#,6.6,#,7.4,0.0,18.0,#,8.9,#,12.0,0.0,18.0,#,10.0,<,0.5,#,1.8,0.0,18.0,#,0.5,#,1.8,0.0,12.0,#,1.0,#,1.0,#,1.3,,,,,,,,,,,,,,,,,,,<,1.0,#,32.0,1.0,18.0,#,7.0,#,490.0,#,14000.0,17.0,18.0,#,4300.0,,,,,,,,,0700701,0.0,6.0,<,0.005,<,0.005,0.0,6.0,N,0.1,N,0.1,0.0,6.0,<,0.05,<,0.05,0.0,3.0,<,0.02,<,0.02,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,0.0,6.0,N,0.0005,N,0.0005,0.0,2.0,N,0.0005,N,0.0005,0.0,6.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
