,西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号,m_カドミウム,n_カドミウム,C_カドミウム_最大値,カドミウム_最大値,C_カドミウム_平均値,カドミウム_平均値,m_全シアン,n_全シアン,C_全シアン_最大値,全シアン_最大値,C_全シアン_平均値,全シアン_平均値,m_鉛,n_鉛,C_鉛_最大値,鉛_最大値,C_鉛_平均値,鉛_平均値,m_六価クロム,n_六価クロム,C_六価クロム_最大値,六価クロム_最大値,C_六価クロム_平均値,六価クロム_平均値,m_砒素,n_砒素,C_砒素_最大値,砒素_最大値,C_砒素_平均値,砒素_平均値,m_総水銀,n_総水銀,C_総水銀_最大値,総水銀_最大値,C_総水銀_平均値,総水銀_平均値,総水銀_定量限界値未満の検体数,m_アルキル水銀,n_アルキル水銀,C_アルキル水銀_最大値,アルキル水銀_最大値,C_アルキル水銀_平均値,アルキル水銀_平均値,m_PCB,n_PCB,C_PCB_最大値,PCB_最大値,C_PCB_平均値,PCB_平均値,m_有機リン,n_有機リン,C_有機リン_最大値,有機リン_最大値,C_有機リン_平均値,有機リン_平均値,m_ジクロロメタン,n_ジクロロメタン,C_ジクロロメタン_最大値,ジクロロメタン_最大値,C_ジクロロメタン_平均値,ジクロロメタン_平均値,m_四塩化炭素,n_四塩化炭素,C_四塩化炭素_最大値,四塩化炭素_最大値,C_四塩化炭素_平均値,四塩化炭素_平均値,m_1、2-ジクロロエタン,n_1、2-ジクロロエタン,C_1、2-ジクロロエタン_最大値,1、2-ジクロロエタン_最大値,C_1、2-ジクロロエタン_平均値,1、2-ジクロロエタン_平均値,m_1、1-ジクロロエチレン,n_1、1-ジクロロエチレン,C_1、1-ジクロロエチレン_最大値,1、1-ジクロロエチレン_最大値,C_1、1-ジクロロエチレン_平均値,1、1-ジクロロエチレン_平均値,m_シス-1、2-ジクロロエチレン,n_シス-1、2-ジクロロエチレン,C_シス-1、2-ジクロロエチレン_最大値,シス-1、2-ジクロロエチレン_最大値,C_シス-1、2-ジクロロエチレン_平均値,シス-1、2-ジクロロエチレン_平均値,m_1、1、1-トリクロロエタン,n_1、1、1-トリクロロエタン,C_1、1、1-トリクロロエタン_最大値,1、1、1-トリクロロエタン_最大値,C_1、1、1-トリクロロエタン_平均値,1、1、1-トリクロロエタン_平均値,m_1、1、2-トリクロロエタン,n_1、1、2-トリクロロエタン,C_1、1、2-トリクロロエタン_最大値,1、1、2-トリクロロエタン_最大値,C_1、1、2-トリクロロエタン_平均値,1、1、2-トリクロロエタン_平均値,m_トリクロロエチレン,n_トリクロロエチレン,C_トリクロロエチレン_最大値,トリクロロエチレン_最大値,C_トリクロロエチレン_平均値,トリクロロエチレン_平均値,m_テトラクロロエチレン,n_テトラクロロエチレン,C_テトラクロロエチレン_最大値,テトラクロロエチレン_最大値,C_テトラクロロエチレン_平均値,テトラクロロエチレン_平均値,m_1、3-ジクロロプロペン,n_1、3-ジクロロプロペン,C_1、3-ジクロロプロペン_最大値,1、3-ジクロロプロペン_最大値,C_1、3-ジクロロプロペン_平均値,1、3-ジクロロプロペン_平均値,m_チウラム,n_チウラム,C_チウラム_最大値,チウラム_最大値,C_チウラム_平均値,チウラム_平均値,m_シマジン,n_シマジン,C_シマジン_最大値,シマジン_最大値,C_シマジン_平均値,シマジン_平均値,m_チオベンカルブ,n_チオベンカルブ,C_チオベンカルブ_最大値,チオベンカルブ_最大値,C_チオベンカルブ_平均値,チオベンカルブ_平均値,m_ベンゼン,n_ベンゼン,C_ベンゼン_最大値,ベンゼン_最大値,C_ベンゼン_平均値,ベンゼン_平均値,m_セレン,n_セレン,C_セレン_最大値,セレン_最大値,C_セレン_平均値,セレン_平均値,m_硝酸性窒素及び亜硝酸性窒素,ｎ_硝酸性窒素及び亜硝酸性窒素,C_硝酸性窒素及び亜硝酸性窒素_最大値,硝酸性窒素及び亜硝酸性窒素_最大値,C_硝酸性窒素及び亜硝酸性窒素_平均値,硝酸性窒素及び亜硝酸性窒素_平均値,m_亜硝酸性窒素,n_亜硝酸性窒素,C_亜硝酸性窒素_最大値,亜硝酸性窒素_最大値,C_亜硝酸性窒素_平均値,亜硝酸性窒素_平均値,m_ふっ素,n_ふっ素,C_ふっ素_最大値,ふっ素_最大値,C_ふっ素_平均値,ふっ素_平均値,m_ほう素,n_ほう素,C_ほう素_最大値,ほう素_最大値,C_ほう素_平均値,ほう素_平均値
2228,1980,1410444,14,12,51,0.0,#,7.2,#,7.7,0.0,48.0,#,2.9,#,10.0,13.0,48.0,#,6.4,#,2.3,#,15.0,28.0,48.0,#,3.2,#,11.0,7.0,12.0,#,6.8,#,6.4,#,8.9,,,,,,,,,,,,,,,,,,,#,4,#,95.0,2.0,48.0,#,20.0,#,17000.0,#,170000.0,,12.0,#,82000.0,,,,,,,,,1401251,0.0,24.0,N,0.001,N,0.001,0.0,24.0,N,0.1,N,0.1,0.0,24.0,N,0.005,N,0.005,0.0,24.0,N,0.02,N,0.02,0.0,24.0,N,0.005,N,0.005,0.0,24.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229,1980,1410454,14,12,52,0.0,#,7.0,#,8.2,0.0,48.0,#,2,#,11.0,29.0,48.0,#,4.9,#,1.7,#,49.0,22.0,48.0,#,2.5,#,33.0,6.0,12.0,#,8.2,#,5.1,#,7.1,,,,,,,,,,,,,,,,,,,#,4,#,48.0,0.0,48.0,#,12.0,#,58000.0,#,240000.0,,12.0,#,110000.0,,,,,,,,,1401252,0.0,24.0,N,0.001,N,0.001,0.0,24.0,N,0.1,N,0.1,0.0,24.0,N,0.005,N,0.005,0.0,24.0,N,0.02,N,0.02,0.0,24.0,N,0.005,N,0.005,0.0,24.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230,1980,1410464,14,13,1,0.0,#,7.2,#,8.0,0.0,48.0,#,6.4,#,11.0,9.0,48.0,#,8.2,#,1.2,#,10.0,42.0,48.0,#,2.2,#,5.6,12.0,12.0,#,3.8,#,3.7,#,4.2,,,,,,,,,,,,,,,,,,,#,2,#,310.0,6.0,48.0,#,18.0,#,24000.0,#,460000.0,12.0,12.0,#,140000.0,,,,,,,,,1401301,0.0,24.0,N,0.001,N,0.001,0.0,24.0,N,0.1,N,0.1,0.0,24.0,N,0.005,N,0.005,0.0,24.0,N,0.02,N,0.02,0.0,24.0,N,0.005,N,0.005,0.0,24.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231,1980,1410474,14,14,1,0.0,#,7.3,#,7.8,0.0,48.0,#,4.1,#,10.0,2.0,48.0,#,7.3,#,3.4,#,17.0,40.0,48.0,#,4.1,#,16.0,11.0,12.0,#,8.4,#,7.7,#,9.2,,,,,,,,,,,,,,,,,,,<,1,#,48.0,0.0,48.0,#,10.0,#,31000.0,#,580000.0,,12.0,#,220000.0,,,,,,,,,1401401,0.0,24.0,N,0.001,N,0.001,0.0,24.0,N,0.1,N,0.1,0.0,24.0,N,0.005,N,0.005,0.0,24.0,N,0.02,N,0.02,0.0,24.0,N,0.005,N,0.005,0.0,24.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2232,1980,1410484,14,15,1,0.0,#,7.2,#,7.9,0.0,48.0,#,7.3,#,12.0,0.0,48.0,#,9.1,#,1.8,#,29.0,13.0,48.0,#,2,#,10.0,5.0,12.0,#,4.8,#,4.2,#,5.9,,,,,,,,,,,,,,,,,,,#,6,#,130.0,10.0,48.0,#,34.0,#,17000.0,#,540000.0,,12.0,#,130000.0,,,,,,,,,1401501,0.0,24.0,N,0.001,N,0.001,0.0,24.0,N,0.1,N,0.1,0.0,24.0,N,0.005,N,0.005,0.0,24.0,N,0.02,N,0.02,0.0,24.0,N,0.005,N,0.005,0.0,24.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233,1980,1410494,14,16,1,0.0,#,7.1,#,7.6,0.0,48.0,#,6.8,#,11.0,0.0,48.0,#,8.6,#,3.1,#,18.0,18.0,48.0,#,3.8,#,15.0,5.0,12.0,#,7.9,#,7.0,#,9.7,,,,,,,,,,,,,,,,,,,#,5,#,34.0,0.0,48.0,#,11.0,#,43000.0,#,260000.0,,12.0,#,130000.0,,,,,,,,,1401601,0.0,24.0,N,0.001,N,0.001,0.0,24.0,N,0.1,N,0.1,0.0,24.0,N,0.005,N,0.005,0.0,24.0,N,0.02,N,0.02,0.0,24.0,N,0.005,N,0.005,0.0,24.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234,1980,1410504,14,16,51,0.0,#,7.4,#,9.0,1.0,48.0,#,7,#,13.0,0.0,48.0,#,9.7,#,0.8,#,5.9,0.0,48.0,#,1,#,3.5,0.0,12.0,#,2.3,#,2.3,#,3.1,,,,,,,,,,,,,,,,,,,<,1,#,26.0,0.0,48.0,#,5.0,#,900.0,#,170000.0,,12.0,#,42000.0,,,,,,,,,1401651,0.0,24.0,N,0.001,N,0.001,0.0,24.0,N,0.1,N,0.1,0.0,24.0,N,0.005,N,0.005,0.0,24.0,N,0.02,N,0.02,0.0,24.0,N,0.005,N,0.005,0.0,24.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2235,1980,1410514,14,17,1,0.0,#,7.4,#,8.9,2.0,48.0,#,7.8,#,14.0,0.0,48.0,#,10.0,<,0.5,#,3.0,4.0,48.0,#,0.5,#,2.1,1.0,12.0,#,1.2,#,1.2,#,1.2,,,,,,,,,,,,,,,,,,,<,1,#,68.0,1.0,48.0,#,9.0,#,0.0,#,240000.0,18.0,48.0,#,10000.0,,,,,,,,,1401701,0.0,24.0,N,0.001,N,0.001,0.0,24.0,N,0.1,N,0.1,0.0,24.0,N,0.005,N,0.005,0.0,24.0,N,0.02,N,0.02,0.0,24.0,N,0.005,N,0.005,0.0,24.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236,1980,1410524,14,17,51,0.0,#,7.1,#,9.2,7.0,48.0,#,5.2,#,17.0,7.0,48.0,#,10.0,<,0.5,#,2.8,4.0,48.0,#,0.5,#,2.1,1.0,12.0,#,1.0,#,0.9,#,0.9,,,,,,,,,,,,,,,,,,,<,1,#,74.0,2.0,48.0,#,7.0,#,0.0,#,79000.0,16.0,48.0,#,4800.0,,,,,,,,,1401751,0.0,24.0,N,0.001,N,0.001,0.0,24.0,N,0.1,N,0.1,0.0,24.0,N,0.005,N,0.005,0.0,24.0,N,0.02,N,0.02,0.0,24.0,N,0.005,N,0.005,0.0,24.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2237,1980,1410534,14,17,52,0.0,#,7.6,#,8.6,2.0,48.0,#,5.8,#,14.0,3.0,48.0,#,10.0,<,0.5,#,2.4,3.0,48.0,#,0.5,#,2.0,0.0,12.0,#,1.0,#,1.0,#,1.1,,,,,,,,,,,,,,,,,,,<,1,#,230.0,7.0,48.0,#,16.0,#,2300.0,#,790000.0,48.0,48.0,#,83000.0,,,,,,,,,1401752,0.0,24.0,N,0.001,N,0.001,0.0,24.0,N,0.1,N,0.1,0.0,24.0,N,0.005,N,0.005,0.0,24.0,N,0.02,N,0.02,0.0,24.0,N,0.005,N,0.005,0.0,24.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2238,1980,1410544,14,17,53,0.0,#,7.1,#,8.9,2.0,48.0,#,6.9,#,15.0,4.0,48.0,#,9.4,<,0.5,#,4.8,9.0,48.0,#,0.8,#,3.5,3.0,12.0,#,1.6,#,1.4,#,1.6,,,,,,,,,,,,,,,,,,,<,1,#,58.0,3.0,48.0,#,9.0,#,0.0,#,130000.0,33.0,48.0,#,17000.0,,,,,,,,,1401753,0.0,24.0,N,0.001,N,0.001,0.0,24.0,N,0.1,N,0.1,0.0,24.0,N,0.005,N,0.005,0.0,24.0,N,0.02,N,0.02,0.0,24.0,N,0.005,N,0.005,0.0,24.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,1980,1410554,14,17,54,0.0,#,7.6,#,10.0,5.0,48.0,#,7.9,#,16.0,0.0,48.0,#,10.0,<,0.5,#,2.3,2.0,48.0,#,0.5,#,2.0,0.0,12.0,#,0.8,#,0.7,#,0.8,,,,,,,,,,,,,,,,,,,<,1,#,48.0,4.0,48.0,#,8.0,#,20.0,#,230000.0,41.0,48.0,#,18000.0,,,,,,,,,1401754,0.0,24.0,N,0.001,N,0.001,0.0,24.0,N,0.1,N,0.1,0.0,24.0,N,0.005,N,0.005,0.0,24.0,N,0.02,N,0.02,0.0,24.0,N,0.005,N,0.005,0.0,24.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240,1980,1410564,14,17,55,0.0,#,7.1,#,8.0,0.0,48.0,#,8.1,#,14.0,0.0,48.0,#,10.0,<,0.5,#,2.3,3.0,48.0,#,0.6,#,2.0,0.0,12.0,#,1.0,#,1.0,#,1.0,,,,,,,,,,,,,,,,,,,<,1,#,33.0,3.0,48.0,#,10.0,#,330.0,#,230000.0,47.0,48.0,#,23000.0,,,,,,,,,1401755,0.0,24.0,N,0.001,N,0.001,0.0,24.0,N,0.1,N,0.1,0.0,24.0,N,0.005,N,0.005,0.0,24.0,N,0.02,N,0.02,0.0,24.0,N,0.005,N,0.005,0.0,24.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241,1980,1410574,14,17,56,0.0,#,7.7,#,9.1,2.0,11.0,#,7.9,#,12.0,0.0,11.0,#,9.6,<,0.5,#,1.4,0.0,11.0,<,0.5,#,1.4,0.0,11.0,#,0.9,#,0.9,#,1.2,,,,,,,,,,,,,,,,,,,<,1,#,4.0,0.0,11.0,#,1.0,#,70.0,#,3300.0,4.0,11.0,#,1000.0,,,,,,,,,1401756,0.0,2.0,N,0.001,N,0.001,0.0,2.0,N,0.1,N,0.1,0.0,2.0,N,0.005,N,0.005,0.0,2.0,N,0.02,N,0.02,0.0,2.0,N,0.005,N,0.005,0.0,11.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242,1980,1410584,14,17,57,0.0,#,7.6,#,8.7,1.0,11.0,#,8.1,#,12.0,0.0,11.0,#,9.6,<,0.5,#,2.2,1.0,11.0,<,0.5,#,2.2,1.0,11.0,#,1.0,#,0.9,#,1.3,,,,,,,,,,,,,,,,,,,<,1,#,5.0,0.0,11.0,#,2.0,#,5.0,#,2300.0,1.0,11.0,#,250.0,,,,,,,,,1401757,0.0,2.0,N,0.001,N,0.001,0.0,2.0,N,0.1,N,0.1,0.0,2.0,N,0.005,N,0.005,0.0,2.0,N,0.02,N,0.02,0.0,2.0,N,0.005,N,0.005,0.0,11.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,1980,1410594,14,17,58,0.0,#,7.7,#,8.3,0.0,11.0,#,8.1,#,12.0,0.0,11.0,#,9.6,#,0.5,#,1.7,0.0,11.0,#,0.5,#,1.7,0.0,11.0,#,0.9,#,0.8,#,1.1,,,,,,,,,,,,,,,,,,,<,1,#,33.0,1.0,11.0,#,4.0,#,7.0,#,1400.0,1.0,11.0,#,210.0,,,,,,,,,1401758,0.0,2.0,N,0.001,N,0.001,0.0,2.0,N,0.1,N,0.1,0.0,2.0,N,0.005,N,0.005,0.0,2.0,N,0.02,N,0.02,0.0,2.0,N,0.005,N,0.005,0.0,11.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244,1980,1410604,14,17,59,0.0,#,7.6,#,8.3,0.0,11.0,#,8.9,#,13.0,0.0,11.0,#,11.0,<,0.5,#,1.8,0.0,11.0,<,0.5,#,1.8,0.0,11.0,#,1.0,#,0.9,#,1.2,,,,,,,,,,,,,,,,,,,<,1,#,3.0,0.0,11.0,#,2.0,#,2.0,#,170.0,0.0,11.0,#,42.0,,,,,,,,,1401759,0.0,2.0,N,0.001,N,0.001,0.0,2.0,N,0.1,N,0.1,0.0,2.0,N,0.005,N,0.005,0.0,2.0,N,0.02,N,0.02,0.0,2.0,N,0.005,N,0.005,0.0,11.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245,1980,1410614,14,18,1,0.0,#,7.1,#,8.3,0.0,48.0,#,6.5,#,12.0,0.0,48.0,#,8.9,#,1.3,#,9.3,0.0,48.0,#,2.5,#,4.5,0.0,12.0,#,3.1,#,2.9,#,3.5,,,,,,,,,,,,,,,,,,,#,1,#,41.0,,48.0,#,7.0,#,14000.0,#,260000.0,,12.0,#,72000.0,,,,,,,,,1401801,0.0,24.0,N,0.001,N,0.001,0.0,24.0,N,0.1,N,0.1,0.0,24.0,N,0.005,N,0.005,0.0,24.0,N,0.02,N,0.02,0.0,24.0,N,0.005,N,0.005,0.0,24.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,1980,1410624,14,18,51,0.0,#,7.2,#,8.0,0.0,48.0,#,8.2,#,13.0,0.0,48.0,#,9.9,#,0.6,#,7.3,0.0,48.0,#,1.3,#,3.4,0.0,12.0,#,2.2,#,1.9,#,2.7,,,,,,,,,,,,,,,,,,,#,1,#,490.0,,48.0,#,17.0,#,21000.0,#,420000.0,,12.0,#,78000.0,,,,,,,,,1401851,0.0,24.0,N,0.001,N,0.001,0.0,24.0,N,0.1,N,0.1,0.0,24.0,N,0.005,N,0.005,0.0,24.0,N,0.02,N,0.02,0.0,24.0,N,0.005,N,0.005,0.0,24.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2247,1980,1410634,14,19,1,0.0,#,7.2,#,8.9,2.0,48.0,#,8,#,13.0,0.0,48.0,#,9.9,#,0.7,#,6.4,7.0,48.0,#,0.9,#,2.6,2.0,12.0,#,1.5,#,1.5,#,1.7,,,,,,,,,,,,,,,,,,,<,1,#,320.0,3.0,48.0,#,14.0,#,7000.0,#,84000.0,12.0,12.0,#,36000.0,,,,,,,,,1401901,0.0,24.0,N,0.001,N,0.001,0.0,24.0,N,0.1,N,0.1,0.0,24.0,N,0.005,N,0.005,0.0,24.0,N,0.02,N,0.02,0.0,24.0,#,0.03,#,0.015,0.0,24.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,1980,1410644,14,19,51,0.0,#,7.0,#,8.0,0.0,48.0,#,8.2,#,11.0,0.0,48.0,#,9.8,<,0.5,#,7.2,6.0,48.0,#,0.7,#,3.0,2.0,12.0,#,1.5,#,1.4,#,1.5,,,,,,,,,,,,,,,,,,,<,1,#,490.0,3.0,48.0,#,17.0,#,7000.0,#,170000.0,12.0,12.0,#,38000.0,,,,,,,,,1401951,0.0,24.0,N,0.001,N,0.001,0.0,24.0,N,0.1,N,0.1,0.0,24.0,N,0.005,N,0.005,0.0,24.0,N,0.02,N,0.02,0.0,24.0,#,0.04,#,0.022,0.0,24.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,1980,1410654,14,20,1,0.0,#,7.2,#,7.7,0.0,48.0,#,8.6,#,11.0,0.0,48.0,#,9.9,#,0.5,#,5.4,2.0,48.0,#,0.9,#,2.1,0.0,12.0,#,1.4,#,1.3,#,1.7,,,,,,,,,,,,,,,,,,,<,1,#,82.0,3.0,48.0,#,7.0,#,17000.0,#,120000.0,12.0,12.0,#,51000.0,,,,,,,,,1402001,0.0,24.0,N,0.001,N,0.001,0.0,24.0,N,0.1,N,0.1,0.0,24.0,N,0.005,N,0.005,0.0,24.0,N,0.02,N,0.02,0.0,24.0,N,0.005,N,0.005,0.0,24.0,<,0.0005,<,0.0005,,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.0005,N,0.0005,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
