,西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号,m_カドミウム,n_カドミウム,C_カドミウム_最大値,カドミウム_最大値,C_カドミウム_平均値,カドミウム_平均値,m_全シアン,n_全シアン,C_全シアン_最大値,全シアン_最大値,C_全シアン_平均値,全シアン_平均値,m_鉛,n_鉛,C_鉛_最大値,鉛_最大値,C_鉛_平均値,鉛_平均値,m_六価クロム,n_六価クロム,C_六価クロム_最大値,六価クロム_最大値,C_六価クロム_平均値,六価クロム_平均値,m_砒素,n_砒素,C_砒素_最大値,砒素_最大値,C_砒素_平均値,砒素_平均値,m_総水銀,n_総水銀,C_総水銀_最大値,総水銀_最大値,C_総水銀_平均値,総水銀_平均値,総水銀_定量限界値未満の検体数,m_アルキル水銀,n_アルキル水銀,C_アルキル水銀_最大値,アルキル水銀_最大値,C_アルキル水銀_平均値,アルキル水銀_平均値,m_PCB,n_PCB,C_PCB_最大値,PCB_最大値,C_PCB_平均値,PCB_平均値,m_有機リン,n_有機リン,C_有機リン_最大値,有機リン_最大値,C_有機リン_平均値,有機リン_平均値,m_ジクロロメタン,n_ジクロロメタン,C_ジクロロメタン_最大値,ジクロロメタン_最大値,C_ジクロロメタン_平均値,ジクロロメタン_平均値,m_四塩化炭素,n_四塩化炭素,C_四塩化炭素_最大値,四塩化炭素_最大値,C_四塩化炭素_平均値,四塩化炭素_平均値,m_1、2-ジクロロエタン,n_1、2-ジクロロエタン,C_1、2-ジクロロエタン_最大値,1、2-ジクロロエタン_最大値,C_1、2-ジクロロエタン_平均値,1、2-ジクロロエタン_平均値,m_1、1-ジクロロエチレン,n_1、1-ジクロロエチレン,C_1、1-ジクロロエチレン_最大値,1、1-ジクロロエチレン_最大値,C_1、1-ジクロロエチレン_平均値,1、1-ジクロロエチレン_平均値,m_シス-1、2-ジクロロエチレン,n_シス-1、2-ジクロロエチレン,C_シス-1、2-ジクロロエチレン_最大値,シス-1、2-ジクロロエチレン_最大値,C_シス-1、2-ジクロロエチレン_平均値,シス-1、2-ジクロロエチレン_平均値,m_1、1、1-トリクロロエタン,n_1、1、1-トリクロロエタン,C_1、1、1-トリクロロエタン_最大値,1、1、1-トリクロロエタン_最大値,C_1、1、1-トリクロロエタン_平均値,1、1、1-トリクロロエタン_平均値,m_1、1、2-トリクロロエタン,n_1、1、2-トリクロロエタン,C_1、1、2-トリクロロエタン_最大値,1、1、2-トリクロロエタン_最大値,C_1、1、2-トリクロロエタン_平均値,1、1、2-トリクロロエタン_平均値,m_トリクロロエチレン,n_トリクロロエチレン,C_トリクロロエチレン_最大値,トリクロロエチレン_最大値,C_トリクロロエチレン_平均値,トリクロロエチレン_平均値,m_テトラクロロエチレン,n_テトラクロロエチレン,C_テトラクロロエチレン_最大値,テトラクロロエチレン_最大値,C_テトラクロロエチレン_平均値,テトラクロロエチレン_平均値,m_1、3-ジクロロプロペン,n_1、3-ジクロロプロペン,C_1、3-ジクロロプロペン_最大値,1、3-ジクロロプロペン_最大値,C_1、3-ジクロロプロペン_平均値,1、3-ジクロロプロペン_平均値,m_チウラム,n_チウラム,C_チウラム_最大値,チウラム_最大値,C_チウラム_平均値,チウラム_平均値,m_シマジン,n_シマジン,C_シマジン_最大値,シマジン_最大値,C_シマジン_平均値,シマジン_平均値,m_チオベンカルブ,n_チオベンカルブ,C_チオベンカルブ_最大値,チオベンカルブ_最大値,C_チオベンカルブ_平均値,チオベンカルブ_平均値,m_ベンゼン,n_ベンゼン,C_ベンゼン_最大値,ベンゼン_最大値,C_ベンゼン_平均値,ベンゼン_平均値,m_セレン,n_セレン,C_セレン_最大値,セレン_最大値,C_セレン_平均値,セレン_平均値,m_硝酸性窒素及び亜硝酸性窒素,ｎ_硝酸性窒素及び亜硝酸性窒素,C_硝酸性窒素及び亜硝酸性窒素_最大値,硝酸性窒素及び亜硝酸性窒素_最大値,C_硝酸性窒素及び亜硝酸性窒素_平均値,硝酸性窒素及び亜硝酸性窒素_平均値,m_亜硝酸性窒素,n_亜硝酸性窒素,C_亜硝酸性窒素_最大値,亜硝酸性窒素_最大値,C_亜硝酸性窒素_平均値,亜硝酸性窒素_平均値,m_ふっ素,n_ふっ素,C_ふっ素_最大値,ふっ素_最大値,C_ふっ素_平均値,ふっ素_平均値,m_ほう素,n_ほう素,C_ほう素_最大値,ほう素_最大値,C_ほう素_平均値,ほう素_平均値
1368,1978,810394.0,8,38,1.0,0.0,#,7.5,#,8.6,1.0,5.0,#,9.0,#,11.0,0.0,5.0,#,9.9,#,0.0,#,4.9,0.0,5.0,#,0.0,#,4.9,0.0,5.0,#,2.9,#,3.4,#,3.4,,,,,,,,,,,,,,,,,,,#,4,#,12.0,0.0,5.0,#,8.0,#,700.0,#,2100.0,,2.0,#,1400.0,,,,,,,,,0803801,,,,,,,0.0,5.0,<,0.1,<,0.1,0.0,5.0,<,0.01,<,0.01,0.0,5.0,<,0.05,<,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,1978,810404.0,8,39,1.0,0.0,#,7.4,#,9.0,3.0,28.0,#,7.2,#,13.0,1.0,28.0,#,10.0,#,0.5,#,6.2,2.0,28.0,#,0.5,#,6.1,1.0,12.0,#,1.5,#,1.2,#,1.3,,,,,,,,,,,,,,,,,,,#,1,#,183.0,3.0,28.0,#,16.0,#,210.0,#,220000.0,7.0,12.0,#,24000.0,,,,,,,,,0803901,0.0,6.0,<,0.002,<,0.002,0.0,6.0,<,0.1,<,0.1,0.0,6.0,<,0.01,<,0.01,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.01,<,0.01,0.0,6.0,<,0.0005,<,0.0005,,0.0,1.0,<,0.0005,<,0.0005,0.0,2.0,<,0.0005,<,0.0005,0.0,2.0,<,0.1,<,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,1978,810414.0,8,39,2.0,0.0,#,7.2,#,8.5,0.0,28.0,#,5.9,#,14.0,2.0,28.0,#,9.8,<,0.5,#,2.8,2.0,28.0,#,0.5,#,2.4,1.0,12.0,#,1.1,#,1.0,#,1.3,,,,,,,,,,,,,,,,,,,#,1,#,89.0,2.0,28.0,#,10.0,#,80.0,#,70000.0,7.0,12.0,#,8000.0,,,,,,,,,0803902,0.0,6.0,<,0.002,<,0.002,0.0,6.0,<,0.1,<,0.1,0.0,6.0,<,0.01,<,0.01,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.01,<,0.01,0.0,6.0,<,0.0005,<,0.0005,,0.0,1.0,<,0.0005,<,0.0005,0.0,2.0,<,0.0005,<,0.0005,0.0,2.0,<,0.1,<,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,1978,810424.0,8,39,51.0,0.0,#,7.1,#,8.1,0.0,11.0,#,8.9,#,15.0,0.0,11.0,#,11.0,#,0.8,#,3.9,4.0,11.0,#,0.8,#,3.9,4.0,11.0,#,2.0,#,1.9,#,2.4,,,,,,,,,,,,,,,,,,,<,1,#,16.0,0.0,11.0,#,7.0,#,13.0,#,16000.0,4.0,11.0,#,2700.0,,,,,,,,,0803951,0.0,6.0,<,0.002,<,0.002,0.0,6.0,<,0.1,<,0.1,0.0,6.0,<,0.01,<,0.01,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.01,<,0.01,0.0,6.0,<,0.0005,<,0.0005,,0.0,5.0,<,0.0005,<,0.0005,,,,,,,0.0,6.0,<,0.1,<,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,1978,810434.0,8,40,1.0,0.0,#,7.0,#,8.1,0.0,28.0,#,6.7,#,11.0,4.0,28.0,#,9.1,#,0.8,#,2.6,3.0,28.0,#,0.8,#,2.2,2.0,12.0,#,1.4,#,1.3,#,1.6,,,,,,,,,,,,,,,,,,,#,2,#,29.0,1.0,28.0,#,9.0,#,110.0,#,790000.0,9.0,12.0,#,70000.0,,,,,,,,,0804001,0.0,6.0,<,0.002,<,0.002,0.0,6.0,<,0.1,<,0.1,0.0,6.0,<,0.01,<,0.01,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.01,<,0.01,0.0,6.0,<,0.0005,<,0.0005,,0.0,1.0,<,0.0005,<,0.0005,0.0,2.0,<,0.0005,<,0.0005,0.0,2.0,<,0.1,<,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,1978,810444.0,8,40,51.0,0.0,#,7.5,#,9.4,3.0,24.0,#,6.4,#,11.0,3.0,24.0,#,9.1,<,0.5,#,7.2,8.0,24.0,#,0.9,#,5.3,5.0,12.0,#,2.0,#,1.6,#,2.1,,,,,,,,,,,,,,,,,,,#,5,#,31.0,3.0,24.0,#,12.0,#,1700.0,#,79000.0,12.0,12.0,#,19000.0,,,,,,,,,0804051,0.0,6.0,<,0.002,<,0.002,0.0,6.0,<,0.1,<,0.1,0.0,6.0,<,0.01,<,0.01,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.01,<,0.01,0.0,6.0,<,0.0005,<,0.0005,,0.0,1.0,<,0.0005,<,0.0005,0.0,1.0,<,0.0005,<,0.0005,0.0,2.0,<,0.1,<,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,1978,810454.0,8,41,1.0,0.0,#,6.7,#,8.9,3.0,28.0,#,6.5,#,10.0,7.0,28.0,#,8.6,#,0.7,#,3.0,5.0,28.0,#,0.8,#,2.5,2.0,12.0,#,1.6,#,1.7,#,1.9,,,,,,,,,,,,,,,,,,,#,5,#,26.0,1.0,28.0,#,12.0,#,130.0,#,7900.0,9.0,11.0,#,2300.0,,,,,,,,,0804101,0.0,12.0,<,0.002,<,0.002,0.0,12.0,<,0.1,<,0.1,0.0,12.0,#,0.01,#,0.01,0.0,11.0,<,0.05,<,0.05,0.0,12.0,<,0.01,<,0.01,0.0,12.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,1978,810464.0,8,41,2.0,0.0,#,6.9,#,9.5,3.0,28.0,#,7.1,#,12.0,2.0,28.0,#,9.6,#,1.4,#,3.9,11.0,28.0,#,1.6,#,3.6,6.0,12.0,#,2.1,#,1.9,#,2.3,,,,,,,,,,,,,,,,,,,#,7,#,30.0,1.0,28.0,#,15.0,#,110.0,#,4900.0,3.0,12.0,#,910.0,,,,,,,,,0804102,0.0,12.0,<,0.002,<,0.002,0.0,12.0,<,0.1,<,0.1,0.0,12.0,#,0.04,#,0.014,0.0,11.0,<,0.05,<,0.05,0.0,12.0,<,0.01,<,0.01,0.0,12.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,1978,810474.0,8,41,51.0,0.0,#,7.1,#,8.0,0.0,38.0,#,0.0,#,12.0,3.0,38.0,#,9.1,#,1.3,#,6.5,30.0,38.0,#,1.5,#,6.1,10.0,12.0,#,3.0,#,3.0,#,3.3,,,,,,,,,,,,,,,,,,,#,2,#,60.0,11.0,38.0,#,21.0,,,,,,,,,,,,,,,,,0804151,0.0,12.0,<,0.002,<,0.002,0.0,11.0,<,0.1,<,0.1,0.0,11.0,<,0.01,<,0.01,0.0,11.0,<,0.05,<,0.05,0.0,11.0,<,0.01,<,0.01,0.0,11.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,0.0,1.0,<,0.1,<,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,1978,810484.0,8,41,52.0,0.0,#,6.7,#,8.8,2.0,24.0,#,6.7,#,11.0,5.0,24.0,#,9.0,#,0.7,#,8.6,3.0,24.0,#,0.9,#,7.4,2.0,12.0,#,1.9,#,1.5,#,1.6,,,,,,,,,,,,,,,,,,,#,8,#,51.0,7.0,24.0,#,20.0,#,330.0,#,22000.0,10.0,12.0,#,5600.0,,,,,,,,,0804152,0.0,12.0,<,0.002,<,0.002,0.0,12.0,<,0.1,<,0.1,0.0,12.0,#,0.01,#,0.01,0.0,12.0,<,0.05,<,0.05,0.0,12.0,<,0.01,<,0.01,0.0,12.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378,1978,810494.0,8,41,53.0,0.0,#,6.7,#,9.1,1.0,24.0,#,6.0,#,12.0,4.0,24.0,#,9.1,#,0.6,#,3.5,8.0,24.0,#,1.1,#,2.8,4.0,12.0,#,1.9,#,1.8,#,2.1,,,,,,,,,,,,,,,,,,,#,2,#,30.0,2.0,24.0,#,11.0,#,50.0,#,2300.0,3.0,12.0,#,730.0,,,,,,,,,0804153,0.0,12.0,<,0.002,<,0.002,0.0,12.0,<,0.1,<,0.1,0.0,12.0,#,0.03,#,0.012,0.0,12.0,<,0.05,<,0.05,0.0,12.0,<,0.01,<,0.01,0.0,12.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,1978,810504.0,8,41,54.0,0.0,#,6.8,#,9.0,3.0,28.0,#,5.8,#,11.0,6.0,28.0,#,8.7,#,0.7,#,3.4,11.0,28.0,#,0.9,#,2.7,5.0,12.0,#,1.8,#,1.8,#,2.3,,,,,,,,,,,,,,,,,,,#,6,#,23.0,0.0,28.0,#,11.0,#,130.0,#,4900.0,5.0,12.0,#,1800.0,,,,,,,,,0804154,0.0,12.0,<,0.002,<,0.002,0.0,12.0,<,0.1,<,0.1,0.0,12.0,<,0.01,<,0.01,0.0,11.0,<,0.05,<,0.05,0.0,12.0,<,0.01,<,0.01,0.0,12.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380,1978,810514.0,8,41,55.0,0.0,#,6.9,#,8.9,4.0,28.0,#,6.8,#,12.0,2.0,28.0,#,9.5,#,0.9,#,4.7,15.0,28.0,#,1.0,#,4.3,6.0,12.0,#,2.2,#,2.0,#,2.5,,,,,,,,,,,,,,,,,,,#,6,#,94.0,1.0,28.0,#,14.0,#,70.0,#,7900.0,4.0,12.0,#,1400.0,,,,,,,,,0804155,0.0,12.0,<,0.002,<,0.002,0.0,12.0,<,0.1,<,0.1,0.0,12.0,<,0.01,<,0.01,0.0,11.0,<,0.05,<,0.05,0.0,12.0,<,0.01,<,0.01,0.0,12.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,1978,810524.0,8,41,56.0,0.0,#,7.5,#,8.6,1.0,24.0,#,5.3,#,11.0,9.0,24.0,#,8.0,#,0.5,#,3.8,4.0,24.0,#,0.5,#,3.3,3.0,12.0,#,1.5,#,1.4,#,1.8,,,,,,,,,,,,,,,,,,,#,6,#,130.0,11.0,24.0,#,41.0,#,1.0,#,2300.0,3.0,11.0,#,670.0,,,,,,,,,0804156,0.0,12.0,<,0.002,<,0.002,0.0,12.0,<,0.1,<,0.1,0.0,12.0,#,0.02,#,0.011,0.0,11.0,<,0.05,<,0.05,0.0,12.0,<,0.01,<,0.01,0.0,12.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,1978,810534.0,8,42,1.0,0.0,#,7.2,#,7.9,0.0,38.0,#,6.0,#,12.0,0.0,38.0,#,8.7,#,1.2,#,8.3,17.0,38.0,#,1.5,#,7.1,6.0,12.0,#,3.1,#,2.9,#,3.4,,,,,,,,,,,,,,,,,,,#,2,#,41.0,4.0,38.0,#,18.0,,,,,,,,,,,,,,,,,0804201,0.0,12.0,<,0.002,<,0.002,0.0,12.0,<,0.1,<,0.1,0.0,12.0,<,0.01,<,0.01,0.0,12.0,<,0.05,<,0.05,0.0,12.0,<,0.01,<,0.01,0.0,12.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,0.0,1.0,<,0.1,<,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,1978,810544.0,8,43,1.0,0.0,#,6.8,#,7.8,0.0,24.0,#,7.6,#,12.0,0.0,24.0,#,10.0,#,0.5,#,3.6,3.0,24.0,#,0.5,#,3.4,1.0,12.0,#,0.9,#,0.7,#,0.8,,,,,,,,,,,,,,,,,,,#,1,#,175.0,3.0,24.0,#,15.0,,,,,,,,,,,,,,,,,0804301,0.0,6.0,#,0.002,#,0.002,0.0,6.0,<,0.1,<,0.1,0.0,6.0,<,0.01,<,0.01,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.01,<,0.01,0.0,6.0,#,0.0005,#,0.0005,,,,,,,,,,,,,,0.0,1.0,<,0.1,<,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,1978,810554.0,8,44,1.0,0.0,#,6.9,#,8.1,0.0,23.0,#,7.1,#,12.0,1.0,23.0,#,9.6,<,0.5,#,5.1,5.0,23.0,<,0.5,#,4.7,2.0,12.0,#,1.6,#,1.3,#,1.6,,,,,,,,,,,,,,,,,,,#,8,#,122.0,7.0,23.0,#,29.0,#,7900.0,#,130000.0,12.0,12.0,#,23000.0,,,,,,,,,0804401,0.0,6.0,<,0.002,<,0.002,0.0,6.0,<,0.1,<,0.1,0.0,6.0,<,0.01,<,0.01,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.01,<,0.01,0.0,6.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,0.0,1.0,<,0.1,<,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,1978,810564.0,8,44,51.0,0.0,#,6.8,#,7.7,0.0,28.0,#,6.9,#,12.0,3.0,28.0,#,9.6,#,0.5,#,3.4,6.0,28.0,#,0.6,#,2.8,3.0,12.0,#,1.3,#,1.2,#,1.5,,,,,,,,,,,,,,,,,,,#,1,#,93.0,8.0,28.0,#,26.0,,,,,,,,,,,,,,,,,0804451,0.0,6.0,<,0.002,<,0.002,0.0,6.0,<,0.1,<,0.1,0.0,6.0,<,0.01,<,0.01,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.01,<,0.01,0.0,6.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,0.0,1.0,<,0.1,<,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386,1978,810574.0,8,44,52.0,0.0,#,6.9,#,8.0,0.0,28.0,#,7.4,#,11.0,1.0,28.0,#,9.5,<,0.5,#,5.6,9.0,28.0,#,0.5,#,4.5,3.0,12.0,#,1.7,#,1.2,#,1.6,,,,,,,,,,,,,,,,,,,#,7,#,93.0,9.0,28.0,#,24.0,,,,,,,,,,,,,,,,,0804452,0.0,6.0,<,0.002,<,0.002,0.0,6.0,<,0.1,<,0.1,0.0,6.0,<,0.01,<,0.01,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.01,<,0.01,0.0,6.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,0.0,1.0,<,0.1,<,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387,1978,810584.0,8,45,1.0,0.0,#,6.9,#,7.3,0.0,11.0,#,5.8,#,11.0,0.0,11.0,#,8.9,#,3.8,#,12.0,6.0,11.0,#,3.8,#,12.0,6.0,11.0,#,5.9,#,5.4,#,7.4,,,,,,,,,,,,,,,,,,,<,1,#,49.0,0.0,11.0,#,15.0,,,,,,,,,,,,,,,,,0804501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,1978,810594.0,8,45,51.0,0.0,#,6.6,#,7.8,0.0,6.0,#,6.1,#,8.3,0.0,6.0,#,7.5,#,1.3,#,4.2,0.0,6.0,#,1.3,#,4.2,0.0,6.0,#,2.6,#,2.6,#,3.0,,,,,,,,,,,,,,,,,,,#,3,#,9.0,0.0,6.0,#,6.0,#,790.0,#,540000.0,,6.0,#,130000.0,,,,,,,,,0804551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389,1978,810604.0,8,46,1.0,0.0,#,6.8,#,7.2,0.0,12.0,#,3.6,#,10.0,0.0,12.0,#,6.0,#,5.8,#,36.0,8.0,12.0,#,5.8,#,36.0,8.0,12.0,#,12.0,#,9.5,#,12.0,,,,,,,,,,,,,,,,,,,#,8,#,41.0,0.0,12.0,#,17.0,#,2300.0,#,220000.0,,10.0,#,110000.0,,,,,,,,,0804601,0.0,6.0,<,0.002,<,0.002,0.0,6.0,<,0.1,<,0.1,0.0,6.0,<,0.01,<,0.01,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.01,<,0.01,0.0,6.0,<,0.0005,<,0.0005,,1.0,6.0,#,0.0005,#,0.0005,,,,,,,0.0,6.0,<,0.1,<,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1390,1978,810614.0,8,46,51.0,0.0,#,6.8,#,7.4,0.0,12.0,#,2.3,#,9.1,0.0,12.0,#,6.2,#,5.6,#,31.0,8.0,12.0,#,5.6,#,31.0,8.0,12.0,#,12.0,#,11.0,#,14.0,,,,,,,,,,,,,,,,,,,<,1,#,18.0,0.0,12.0,#,8.0,,,,,,,,,,,,,,,,,0804651,0.0,12.0,<,0.002,<,0.002,0.0,10.0,<,0.1,<,0.1,0.0,10.0,<,0.01,<,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
