,西暦年度,ＲＬＳ識別コード,水系コード,絶対番号,地点新設等コード,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,水質年鑑コード,推定絶対番号,推定水系コード,備考,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,地点統一番号
10,1972,1,,110131,2,,,,,,,,石狩河口橋,イシカリカコウバシ,,B,2,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R0070,110070.0,81007.0,,43.22888889,141.35250000, 43:13:44,141:21:09,
11,1972,1,,110141,2,,,,,,,,空知大橋,ソラチオオハシ,,B,1,,1974,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R0080,111970.0,81007.0,,43.54805556,141.91500000, 43:32:53,141:54:54,
12,1972,1,,110151,2,,,,,,,,赤平橋,アカヒラバシ,,B,1,,1974,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R0081,111980.0,,,43.55972222,142.04305556, 43:33:35,142:02:35,
13,1972,1,,110191,2,,,,,,,,江別大橋,エベツオオハシ,,B,1,,1974,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R0090,112080.0,81007.0,,43.12083333,141.59694444, 43:07:15,141:35:49,
14,1972,1,,110201,2,,,,,,,,清幌橋,キヨホロバシ,,B,1,,1974,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R0091,112090.0,,,43.08944444,141.68833333, 43:05:22,141:41:18,
15,1972,1,,110291,2,,,,,,,,,シベツシジヨウスイシユスイクチ,,A,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R0210,110410.0,81001.0,,44.19194444,142.39305556, 44:11:31,142:23:35,
16,1972,1,,110301,2,,,,,,,,,オクシベツ,,AA,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R0211,110400.0,81001.0,,44.10972222,142.59805556, 44:06:35,142:35:53,
17,1972,1,,110311,2,,,,,,,,名寄大橋,ナヨロオオハシ,,B,2,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R0220,110490.0,81001.0,,44.36111111,142.44277778, 44:21:40,142:26:34,
18,1972,1,,110321,2,,,,,,,,東恵橋,トウケイバシ,,B,2,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R0230,110480.0,,,44.45361111,142.36194444, 44:27:13,142:21:43,
19,1972,1,,110331,2,,,,,,,,美深橋,ビフカバシ,,B,2,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R0240,110470.0,81001.0,,44.48138889,142.33500000, 44:28:53,142:20:06,
20,1972,1,,110341,2,,,,,,,,中川捕獲場,ナカガワホカクジヨウ,,B,2,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R0250,110450.0,81001.0,,44.74333333,142.04500000, 44:44:36,142:02:42,
21,1972,1,,110361,2,,,,,,,,,イヌウシベツカワゴウリユマエ,,A,2,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R0260,110440.0,81001.0,,44.14166667,142.39500000, 44:08:30,142:23:42,
22,1972,1,,110371,2,,,,,,,,,ナヨロシジヨウスイシユスイクチ,,A,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R0270,110420.0,81001.0,,42.36861111,142.46388889, 42:22:07,142:27:50,
23,1972,1,,110381,2,,,,,,,,,ホカクジヨウ,,A,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R0280,110430.0,81001.0,,44.84361111,142.07638889, 44:50:37,142:04:35,
24,1972,1,,110401,2,,,,,,,,上駒橋,カミコマバシ,,A,1,,1973,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R0420,111370.0,81203.0,,44.96083333,142.27111111, 44:57:39,142:16:16,
25,1972,1,,110501,2,,,,,,,,徳志別捕獲場,トクシベツホカクジヨウ,,A,1,,1973,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R0620,111500.0,81205.0,,44.83555556,142.64972222, 44:50:08,142:38:59,
26,1972,1,,110521,2,,,,,,,,,シノロコガワゴウリユウマエ,,AA,1,,1973,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R0710,110500.0,81207.0,,44.33138889,142.93111111, 44:19:53,142:55:52,
27,1972,1,,110531,2,,,,,,,,興部簡水取水口,オコツペカンスイシユスイグチ,,A,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R0720,110520.0,81207.0,,44.63111111,143.47361111, 44:37:52,143:28:25,
28,1972,1,,110541,2,,,,,,,,興部捕獲場,オコツペホカクジヨウ,,B,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R0730,110530.0,81207.0,,44.60777778,143.45833333, 44:36:28,143:27:30,
29,1972,1,,110551,2,,,,,,,,渚滑捕獲場,シヨコツホカクジヨウ,,B,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R0800,110570.0,81002.0,,44.38111111,143.30083333, 44:22:52,143:18:03,
30,1972,1,,110561,2,,,,,,,,,モンベツジヨウスイシユスイクチ,,A,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R0801,110550.0,81002.0,,44.34888889,143.27222222, 44:20:56,143:16:20,
31,1972,1,,110571,2,,,,,,,,滝の上橋,タキノウエバシ,,AA,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R0810,110540.0,81209.0,,44.19555556,143.08083333, 44:11:44,143:04:51,
32,1972,1,,110591,2,,,,,,,,,シユウベツガワゴウリユウマエ,,AA,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1010,110580.0,81003.0,,43.88083333,143.17500000, 43:52:51,143:10:30,
33,1972,1,,110601,2,,,,,,,,丸瀬布簡水予備取水口,マルセツプカンスイシユスイクチ,,AA,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1020,110590.0,81003.0,,43.99694444,143.31500000, 43:59:49,143:18:54,
34,1972,1,,110611,2,,,,,,,,,ユウベツオオハシ,,A,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1030,110600.0,81003.0,,44.21583333,143.59555556, 44:12:57,143:35:44,
35,1972,1,,110621,2,,,,,,,,,エンガルオオハシ,,A,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1040,110610.0,,,44.05333333,143.51888889, 44:03:12,143:31:08,
36,1972,1,,110631,2,,,,,,,,,オンネルベシベガワゴウリユウマエ,,AA,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1110,110620.0,81210.0,,43.96555556,143.67055556, 43:57:56,143:40:14,
37,1972,1,,110641,2,,,,,,,,,カコウ,,A,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1120,110630.0,81210.0,,44.08027778,143.93638889, 44:04:49,143:56:11,
38,1972,1,,110651,2,,,,,,,,北見上水場取水口,キタミシジヨウスイシユスイグチ,,A,1,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1210,110150.0,,,43.76083333,143.86416667, 43:45:39,143:51:51,
39,1972,1,,110661,2,,,,,,,,第二観月橋,ダイ 2 カンゲツバツ,,B,2,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1220,110200.0,,,43.78111111,143.97111111, 43:46:52,143:58:16,
40,1972,1,,110671,2,,,,,,,,,カミトコロリユウリヨウカンソクジヨ,,A,1,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1240,110160.0,,,43.75472222,143.84138889, 43:45:17,143:50:29,
41,1972,1,,110681,2,,,,,,,,,ミハラシバシ,,B,2,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1250,110210.0,,,43.85388889,143.95861111, 43:51:14,143:57:31,
42,1972,1,,110691,2,,,,,,,,忠志橋,チユウシバシ,,B,2,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1260,110170.0,81004.0,,43.92138889,143.96777778, 43:55:17,143:58:04,
43,1972,1,,110701,2,,,,,,,,上川沿流量観測所,カミカワゾエ,,B,2,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1270,110180.0,,,44.08361111,140.03888889, 44:05:01,140:02:20,
44,1972,1,,110711,2,,,,,,,,都橋,ミヤコバシ,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1310,110340.0,81005.0,,43.80250000,144.17000000, 43:48:09,144:10:12,
45,1972,1,,110731,2,,,,,,,,大正橋,タイシヨウバシ,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1320,110310.0,81005.0,,43.82500000,144.09083333, 43:49:30,144:05:27,
46,1972,1,,110741,2,,,,,,,,治水橋,チスイバシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1330,110320.0,81005.0,,43.91250000,144.12722222, 43:54:45,144:07:38,
47,1972,1,,110751,2,,,,,,,,網走橋,アバシリバシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1340,110330.0,81005.0,,44.02111111,144.25472222, 44:01:16,144:15:17,
48,1972,1,,110761,2,,,,,,,,,シノマンヤンベツガワゴウリユウ,,AA,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1410,110640.0,81504.0,,43.79777778,144.49388889, 43:47:52,144:29:38,
49,1972,1,,110771,2,,,,,,,,パナクシュベツ合流前,パナクシユベツガワゴウリユウ,,A,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1420,110650.0,81504.0,,43.81111111,144.49027778, 43:48:40,144:29:25,
50,1972,1,,110781,2,,,,,,,,中島橋,ナカジマバシ,,B,2,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1430,110670.0,81504.0,,43.92444444,144.49000000, 43:55:28,144:29:24,
51,1972,1,,110801,2,,,,,,,,止別川合流前（無名橋）,ヤンベツガワゴウリユウマエ,,A,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1450,110660.0,,,43.82250000,144.48138889, 43:49:21,144:28:53,
52,1972,1,,110821,2,,,,,,,,,サツルガワゴウリユウマエ,,AA,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1510,110680.0,81211.0,,43.74555556,144.51861111, 43:44:44,144:31:07,
53,1972,1,,110831,2,,,,,,,,,ペ-メンガワゴウリユウマエ,,A,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1520,110690.0,81211.0,,43.79555556,144.55027778, 43:47:44,144:33:01,
54,1972,1,,110841,2,,,,,,,,川上橋,カワカミバシ,,B,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1530,110730.0,81211.0,,43.87055556,144.65027778, 43:52:14,144:39:01,
55,1972,1,,110851,2,,,,,,,,斜里新大橋,シヤリシンオオハシ,,B,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1540,110720.0,81211.0,,43.89694444,144.64166667, 43:53:49,144:38:30,
56,1972,1,,110861,2,,,,,,,,斜里捕獲場,シヤリホカクジヨウ,,B,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1550,110710.0,81211.0,,43.91388889,144.66000000, 43:54:50,144:39:36,
57,1972,1,,110871,2,,,,,,,,エトンビ橋,エトンビガワバシ,,A,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1560,110700.0,81211.0,,43.82361111,144.59888889, 43:49:25,144:35:56,
58,1972,1,,110881,2,,,,,,,,,ケネカガワゴウリユウマエ,,AA,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1710,110740.0,81241.0,,43.50888889,144.81555556, 43:30:32,144:48:56,
59,1972,1,,110891,2,,,,,,,,,マタオチガワゴウリユウマエ,,A,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1720,110750.0,81241.0,,43.52888889,144.90833333, 43:31:44,144:54:30,
60,1972,1,,110901,2,,,,,,,,標津捕獲場,シベツホカクジヨウ,,B,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1740,110770.0,81241.0,,43.66694444,145.12083333, 43:40:01,145:07:15,
61,1972,1,,110911,2,,,,,,,,武佐川橋,ムサガワバシ,,A,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1750,110760.0,81241.0,,43.63472222,145.07416667, 43:38:05,145:04:27,
62,1972,1,,110961,2,,,,,,,,西別川橋,ニシベツバシ,,A,1,,1973,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1830,111530.0,,,43.38972222,145.12666667, 43:23:23,145:07:36,
63,1972,1,,111031,2,,,,,,,,,タワガワゴウリユウマエ,,AA,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1910,110780.0,81012.0,,43.32611111,144.60472222, 43:19:34,144:36:17,
64,1972,1,,111041,2,,,,,,,,開運橋,カイウンバシ,,A,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1911,110800.0,81012.0,,43.29944444,144.60194444, 43:17:58,144:36:07,
65,1972,1,,111051,2,,,,,,,,,クシロシジヨウスイシユスイグチ,,A,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1920,110790.0,81012.0,,43.07527778,144.41416667, 43:04:31,144:24:51,
66,1972,1,,111061,2,,,,,,,,新川橋,シンカワバシ,,B,2,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1930,110820.0,81012.0,,42.99972222,144.36027778, 42:59:59,144:21:37,
67,1972,1,,111091,2,,,,,,,,弊舞橋,ヌサマエバシ,,E,2,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R1960,110840.0,81012.0,,42.98138889,144.38500000, 42:58:53,144:23:06,
68,1972,1,,111131,2,,,,,,,,河口,カコウ,,E,3,,1973,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2120,,,,43.00388889,144.33944444, 43:00:14,144:20:22,
69,1972,1,,111141,2,,,,,,,,,アクベツガワゴウリユウマエ,,AA,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2210,110870.0,81234.0,,43.29111111,144.09805556, 43:17:28,144:05:53,
70,1972,1,,111151,2,,,,,,,,,シタカラガワゴウリユウマエ,,A,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2220,110880.0,81234.0,,43.11083333,144.13138889, 43:06:39,144:07:53,
71,1972,1,,111161,2,,,,,,,,大楽毛橋,オタノシケバシ,,B,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2230,110890.0,81234.0,,43.01444444,144.26777778, 43:00:52,144:16:04,
72,1972,1,,111171,2,,,,,,,,清幌浄水場取水口,ウラホロジヨウスイシユスイクチ,,A,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2410,110900.0,81230.0,,42.83194444,143.66027778, 42:49:55,143:39:37,
73,1972,1,,111181,2,,,,,,,,,カイタクセンスイシユスイグチ,,A,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2430,110910.0,81230.0,,42.64138889,144.61000000, 42:38:29,144:36:36,
74,1972,1,,111191,2,,,,,,,,,トウタバシ,,B,2,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2440,110920.0,81230.0,,42.76361111,143.64250000, 42:45:49,143:38:33,
75,1972,1,,111201,2,,,,,,,,上川橋,カミカワバシ,,AA,1,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2500,110220.0,81013.0,,43.37250000,142.89277778, 43:22:21,142:53:34,
76,1972,1,,111211,2,,,,,,,,佐幌川合流前,サホロガワゴウリユウマエ,,A,2,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2501,110240.0,81013.0,,43.01222222,142.93472222, 43:00:44,142:56:05,
77,1972,1,,111241,2,,,,,,,,十勝橋,トカチバシ,,B,2,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2510,110290.0,81013.0,,42.96000000,142.96166667, 42:57:36,142:57:42,
78,1972,1,,111251,2,,,,,,,,祥栄橋,シヨウエイバシ,,B,2,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2511,110280.0,,,42.92805556,143.05055556, 42:55:41,143:03:02,
79,1972,1,,111281,2,,,,,,,,十勝大橋,トカチオオハシ,,B,2,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2520,110270.0,81013.0,,42.93500000,143.20194444, 42:56:06,143:12:07,
80,1972,1,,111321,2,,,,,,,,十勝新橋,トカチシンバシ,,A,2,,1975,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2540,112540.0,81013.0,,42.96416667,143.21083333, 42:57:51,143:12:39,
81,1972,1,,111331,2,,,,,,,,音更橋,オトフケバシ,,A,2,,1975,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2541,112550.0,81013.0,,42.99277778,143.21305556, 42:59:34,143:12:47,
82,1972,1,,111351,2,,,,,,,,札内橋,サツナイバシ,,A,1,,1975,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2550,112600.0,81013.0,,43.27611111,143.29250000, 43:16:34,143:17:33,
83,1972,1,,111391,2,,,,,,,,池田大橋,イケダオオハシ,,A,1,,1975,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2561,112650.0,,,42.92888889,143.44166667, 42:55:44,143:26:30,
84,1972,1,,111421,2,,,,,,,,南帯橋,ナンタイバシ,,AA,1,,1975,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2570,112590.0,81013.0,,42.84083333,143.18638889, 42:50:27,143:11:11,
85,1972,1,,111431,2,,,,,,,,千代田堰堤,チヨダエンテイ,,B,2,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2580,110260.0,81013.0,,42.94111111,143.33972222, 42:56:28,143:20:23,
86,1972,1,,111461,2,,,,,,,,茂岩橋,モイワオオハシ,,B,2,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2591,110250.0,81013.0,,42.80722222,143.50972222, 42:48:26,143:30:35,
87,1972,1,,111521,2,,,,,,,,大樹橋,タイキバシ,,A,1,,1973,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2720,111560.0,81229.0,,42.49805556,143.27583333, 42:29:53,143:16:33,
88,1972,1,,111571,2,,,,,,,,広尾橋,ヒロオバシ,,B,1,,1973,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2840,111600.0,81524.0,,42.28083333,143.31722222, 42:16:51,143:19:02,
89,1972,1,,111581,2,,,,,,,,,トマコマイシジヨウスイシユスイクチ,,AA,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2910,110990.0,81520.0,,42.67555556,144.58055556, 42:40:32,144:34:50,
90,1972,1,,111591,2,,,,,,,,,カコウ,,B,2,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2950,111000.0,81520.0,,42.63944444,141.63722222, 42:38:22,141:38:14,
