,西暦年度,絶対番号,県コード_地点統一番号_x,水域コード_地点統一番号_x,地点コード_地点統一番号_x,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号_x,ＲＬＳ識別コード,水系コード,地点新設等コード,県コード_地点統一番号_y,水域コード_地点統一番号_y,地点コード_地点統一番号_y,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,水質年鑑コード,推定絶対番号,推定水系コード,備考,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,地点統一番号_y
129,1975,111341,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.6,2.0,4.0,<,0.5,#,2.6,2.0,4.0,#,1.3,#,1.0,#,1.1,#,1.8,#,3.0,,4.0,#,1.8,#,3.0,,4.0,#,2.4,#,2.3,#,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,萩ケ岡橋,ハギガオカバシ,,AA,1,,1975,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2542,,,,43.27611111,143.29250000, 43:16:34,143:17:33,
130,1975,111351,,,,0,,,,,,,,,,,,,,,#,0.6,#,2.2,1.0,8.0,#,0.6,#,2.2,1.0,8.0,#,1.2,#,1.0,#,1.2,#,0.8,#,4.4,,8.0,#,0.8,#,4.4,,8.0,#,2.3,#,2.1,#,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,札内橋,サツナイバシ,,A,1,,1975,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2550,112600.0,81013.0,,43.27611111,143.29250000, 43:16:34,143:17:33,
131,1975,111361,,,,0,,,,,,,,,,,,,,,#,0.8,#,1.3,1.0,8.0,#,0.8,#,1.3,1.0,8.0,#,0.9,#,0.8,#,1.0,#,0.6,#,3.6,,8.0,#,0.6,#,3.6,,8.0,#,2.1,#,1.9,#,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,帯広市浄水場取水口,オビヒロシジヨウスイシユスイクチ,,AA,1,,1975,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2551,112580.0,81013.0,,42.07388889,143.15472222, 42:04:26,143:09:17,
132,1975,111371,,,,0,,,,,,,,,,,,,,,#,0.5,#,1.7,0.0,2.0,#,0.5,#,1.7,0.0,2.0,#,1.1,#,1.1,#,1.7,#,2.8,#,5.0,,2.0,#,2.8,#,5.0,,2.0,#,3.9,#,3.9,#,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,千住橋,センジユウバシ,,A,1,,1975,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2552,112620.0,81013.0,,42.91916667,143.29805556, 42:55:09,143:17:53,
133,1975,111381,,,,0,,,,,,,,,,,,,,,#,1.0,#,2.4,1.0,2.0,#,1.0,#,2.4,1.0,2.0,#,1.7,#,1.7,#,2.4,#,3.6,#,4.8,,2.0,#,3.6,#,4.8,,2.0,#,4.2,#,4.2,#,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,旭橋,アサヒバシ,,A,1,,1975,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2553,112610.0,81013.0,,42.94750000,143.26833333, 42:56:51,143:16:06,
134,1975,111391,,,,0,,,,,,,,,,,,,,,#,0.9,#,7.4,5.0,8.0,#,0.9,#,7.4,5.0,8.0,#,2.6,#,2.1,#,2.6,#,2.0,#,6.6,,8.0,#,2.0,#,6.6,,8.0,#,4.5,#,4.8,#,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,池田大橋,イケダオオハシ,,A,1,,1975,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2561,112650.0,,,42.92888889,143.44166667, 42:55:44,143:26:30,
135,1975,111401,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.3,1.0,8.0,<,0.5,#,2.3,1.0,8.0,#,1.3,#,1.3,#,1.4,#,1.8,#,8.4,,8.0,#,1.8,#,8.4,,8.0,#,4.8,#,4.3,#,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,川合橋,カワイバシ,,A,1,,1975,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2562,112640.0,81013.0,,42.88444444,143.45166667, 42:53:04,143:27:06,
136,1975,111411,,,,0,,,,,,,,,,,,,,,#,0.8,#,3.6,2.0,4.0,#,0.8,#,3.6,2.0,4.0,#,2.1,#,1.9,#,2.8,#,3.2,#,4.2,,4.0,#,3.2,#,4.2,,4.0,#,3.7,#,3.7,#,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,足寄橋,アシヨロバシ,,A,1,,1975,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2563,112660.0,81013.0,,43.25388889,143.54888889, 43:15:14,143:32:56,
137,1975,111421,,,,0,,,,,,,,,,,,,,,#,0.7,#,3.6,5.0,8.0,#,0.7,#,3.6,5.0,8.0,#,1.6,#,1.4,#,2.1,#,0.8,#,2.5,,8.0,#,0.8,#,2.5,,8.0,#,1.8,#,1.9,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,南帯橋,ナンタイバシ,,AA,1,,1975,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2570,112590.0,81013.0,,42.84083333,143.18638889, 42:50:27,143:11:11,
138,1975,111431,,,,0,,,,,,,,,,,,,,,#,1.2,#,7.9,3.0,12.0,#,1.2,#,7.9,3.0,12.0,#,2.6,#,2.0,#,2.5,#,2.3,#,4.7,,12.0,#,2.3,#,4.7,,12.0,#,3.3,#,3.3,#,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,千代田堰堤,チヨダエンテイ,,B,2,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2580,110260.0,81013.0,,42.94111111,143.33972222, 42:56:28,143:20:23,
139,1975,111441,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.2,0.0,2.0,#,0.6,#,1.2,0.0,2.0,#,0.9,#,0.9,#,1.2,#,1.2,#,2.2,,2.0,#,1.2,#,2.2,,2.0,#,1.7,#,1.7,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,止若橋,ヤムワツカバシ,,A,1,,1975,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2581,112630.0,81013.0,,43.91111111,143.35527778, 43:54:40,143:21:19,
140,1975,111451,,,,0,,,,,,,,,,,,,,,#,1.0,#,1.4,0.0,2.0,#,1.0,#,1.4,0.0,2.0,#,1.2,#,1.2,#,1.4,#,4.5,#,8.2,,2.0,#,4.5,#,8.2,,2.0,#,6.4,#,6.4,#,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,農野牛橋,ノヤウシバシ,,A,1,,1975,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2585,112670.0,81013.0,,42.80944444,143.49416667, 42:48:34,143:29:39,
141,1975,111461,,,,0,,,,,,,,,,,,,,,#,0.5,#,7.7,17.0,74.0,#,0.9,#,4.6,3.0,13.0,#,2.5,#,2.3,#,2.9,#,1.2,#,9.6,,74.0,#,1.7,#,6.0,,13.0,#,4.6,#,4.4,#,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,茂岩橋,モイワオオハシ,,B,2,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2591,110250.0,81013.0,,42.80722222,143.50972222, 42:48:26,143:30:35,
142,1975,111471,,,,0,,,,,,,,,,,,,,,#,1.8,#,2.6,0.0,4.0,#,1.8,#,2.6,0.0,4.0,#,2.2,#,2.2,#,2.4,#,1.6,#,5.4,,4.0,#,1.6,#,5.4,,4.0,#,3.4,#,3.3,#,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,十勝川合流前,トカチガワゴウリユウマエ,,B,1,,1975,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2592,112570.0,81013.0,,43.93166667,143.23388889, 43:55:54,143:14:02,
143,1975,111481,,,,0,,,,,,,,,,,,,,,#,0.6,#,2.4,1.0,4.0,#,0.6,#,2.4,1.0,4.0,#,1.2,#,0.9,#,1.0,#,1.6,#,6.2,,4.0,#,1.6,#,6.2,,4.0,#,3.5,#,3.1,#,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,西８条橋,ニシ 8 ジヨウバシ,,A,1,,1975,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2593,112560.0,81013.0,,42.92750000,143.19083333, 42:55:39,143:11:27,
144,1975,111491,,,,0,,,,,,,,,,,,,,,#,0.5,#,0.5,0.0,2.0,#,0.5,#,0.5,0.0,2.0,#,0.5,#,0.5,#,0.5,#,2.4,#,2.9,,2.0,#,2.4,#,2.9,,2.0,#,2.7,#,2.7,#,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,国見橋,クニミバシ,,A,1,,1975,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2595,112520.0,81013.0,,42.95111111,143.14722222, 42:57:04,143:08:50,
145,1975,111501,,,,0,,,,,,,,,,,,,,,#,0.5,#,0.5,0.0,2.0,#,0.5,#,0.5,0.0,2.0,#,0.5,#,0.5,#,0.5,#,2.4,#,2.6,,2.0,#,2.4,#,2.6,,2.0,#,2.5,#,2.5,#,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,瓜幕橋,ウリマクバシ,,AA,1,,1975,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2596,112510.0,81013.0,,43.17138889,142.98361111, 43:10:17,142:59:01,
146,1975,111511,,,,0,,,,,,,,,,,,,,,#,0.8,#,2.6,2.0,4.0,#,0.8,#,2.6,2.0,4.0,#,1.5,#,1.3,#,1.8,<,0.5,#,9.0,,4.0,<,0.5,#,9.0,,4.0,#,3.5,#,2.2,#,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,尾田橋,オダバシ,,AA,1,,1973,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2710,111540.0,81229.0,,42.52694444,143.18750000, 42:31:37,143:11:15,
147,1975,111521,,,,0,,,,,,,,,,,,,,,#,0.9,#,1.6,0.0,4.0,#,0.9,#,1.6,0.0,4.0,#,1.3,#,1.3,#,1.4,<,0.5,#,7.2,,4.0,<,0.5,#,7.2,,4.0,#,2.9,#,2.0,#,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,大樹橋,タイキバシ,,A,1,,1973,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2720,111560.0,81229.0,,42.49805556,143.27583333, 42:29:53,143:16:33,
148,1975,111531,,,,0,,,,,,,,,,,,,,,#,0.6,#,2.8,1.0,4.0,#,0.6,#,2.8,1.0,4.0,#,1.6,#,1.5,#,1.5,#,0.6,#,4.6,,4.0,#,0.6,#,4.6,,4.0,#,2.2,#,1.7,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,歴舟大橋,レキフネオオハシ,,A,1,,1973,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2730,111550.0,81229.0,,42.46000000,143.36277778, 42:27:36,143:21:46,
149,1975,111541,,,,0,,,,,,,,,,,,,,,#,0.6,#,2.0,3.0,4.0,#,0.6,#,2.0,3.0,4.0,#,1.3,#,1.3,#,1.4,<,0.5,#,1.0,,4.0,<,0.5,#,1.0,,4.0,#,0.7,#,0.6,#,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,ヒロオジヨウスイシユスイグチ,,AA,1,,1973,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2810,111570.0,81524.0,,42.28638889,143.26777778, 42:17:11,143:16:04,
150,1975,111551,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.1,0.0,4.0,<,0.5,#,1.1,0.0,4.0,#,0.9,#,0.9,#,1.0,<,0.5,#,1.2,,4.0,<,0.5,#,1.2,,4.0,#,0.9,#,1.0,#,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,西広尾橋,ニシヒロオバシ,,A,1,,1973,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2820,111590.0,81524.0,,42.28444444,143.30000000, 42:17:04,143:18:00,
151,1975,111561,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.4,0.0,4.0,#,0.6,#,1.4,0.0,4.0,#,0.9,#,0.7,#,0.8,#,0.6,#,1.4,,4.0,#,0.6,#,1.4,,4.0,#,1.0,#,0.9,#,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,中広尾橋,ナカヒロオバシ,,A,1,,1973,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2830,111580.0,81524.0,,42.27944444,143.31444444, 42:16:46,143:18:52,
152,1975,111571,,,,0,,,,,,,,,,,,,,,<,0.5,#,240.0,3.0,7.0,#,2.0,#,120.0,3.0,4.0,#,49.0,#,37.0,#,70.0,#,0.6,#,68.0,,7.0,#,1.5,#,35.0,,4.0,#,14.0,#,8.9,#,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,広尾橋,ヒロオバシ,,B,1,,1973,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2840,111600.0,81524.0,,42.28083333,143.31722222, 42:16:51,143:19:02,
153,1975,111581,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.3,3.0,12.0,<,0.5,#,1.1,2.0,11.0,#,0.7,<,0.5,#,0.9,<,0.5,#,1.6,,12.0,<,0.5,#,1.6,,11.0,#,0.6,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,トマコマイシジヨウスイシユスイクチ,,AA,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2910,110990.0,81520.0,,42.67555556,144.58055556, 42:40:32,144:34:50,
154,1975,111591,,,,0,,,,,,,,,,,,,,,<,0.5,#,18.0,4.0,19.0,<,0.5,#,16.0,2.0,11.0,#,3.3,#,2.2,#,2.9,<,0.5,#,12.0,,19.0,<,0.5,#,11.0,,11.0,#,4.0,#,4.2,#,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,カコウ,,B,2,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R2950,111000.0,81520.0,,42.63944444,141.63722222, 42:38:22,141:38:14,
155,1975,111601,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.3,1.0,7.0,<,0.5,#,1.3,1.0,7.0,#,0.7,#,0.6,#,0.7,<,0.5,#,2.0,,7.0,<,0.5,#,2.0,,7.0,#,0.9,<,0.5,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,王子専水取水口,オウジセンスイシユスイグチ,,AA,1,,1973,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R3010,111610.0,81520.0,,42.67777778,144.55833333, 42:40:40,144:33:30,
156,1975,111611,,,,0,,,,,,,,,,,,,,,<,0.5,<,0.5,0.0,4.0,<,0.5,<,0.5,0.0,4.0,<,0.5,<,0.5,<,0.5,<,0.5,#,1.4,,4.0,<,0.5,#,1.4,,4.0,#,0.7,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,ワッカナイ橋,ワツカナイバシ,,A,1,,1973,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R3020,111620.0,81520.0,,42.66583333,141.56222222, 42:39:57,141:33:44,
157,1975,111621,,,,0,,,,,,,,,,,,,,,<,0.5,#,200.0,41.0,42.0,<,0.5,#,180.0,10.0,11.0,#,130.0,#,140.0,#,160.0,<,0.5,#,250.0,,42.0,<,0.5,#,240.0,,11.0,#,160.0,#,200.0,#,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,カコウ,,E,3,,1973,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R3060,111630.0,,,42.62722222,141.59750000, 42:37:38,141:35:51,
158,1975,111631,,,,0,,,,,,,,,,,,,,,<,0.5,<,0.5,0.0,6.0,<,0.5,<,0.5,0.0,6.0,<,0.5,<,0.5,<,0.5,<,0.5,#,1.2,,6.0,<,0.5,#,1.2,,6.0,#,0.7,<,0.5,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,森野橋,モリノバシ,,AA,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R3210,111010.0,81520.0,,42.63805556,141.25611111, 42:38:17,141:15:22,
159,1975,111641,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.1,0.0,12.0,<,0.5,#,0.8,0.0,6.0,#,0.6,<,0.5,#,0.6,<,0.5,#,1.0,,12.0,<,0.5,#,0.9,,6.0,#,0.6,<,0.5,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,白老橋,シラオイバシ,,A,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R3220,111020.0,81520.0,,42.54444444,141.34444444, 42:32:40,141:20:40,
160,1975,111651,,,,0,,,,,,,,,,,,,,,#,0.5,#,0.7,0.0,4.0,#,0.5,#,0.7,0.0,4.0,#,0.6,#,0.5,#,0.5,#,1.0,#,1.2,,4.0,#,1.0,#,1.2,,4.0,#,1.1,#,1.1,#,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,落合橋,オチアイバシ,,AA,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R3510,111030.0,81220.0,,42.67777778,141.08888889, 42:40:40,141:05:20,
161,1975,111661,,,,0,,,,,,,,,,,,,,,#,0.5,#,1.0,0.0,8.0,#,0.6,#,1.0,0.0,4.0,#,0.8,#,0.7,#,0.7,#,1.0,#,1.8,,8.0,#,1.2,#,1.7,,4.0,#,1.5,#,1.6,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,弁景川合流前,ベンケイガワゴウリユウマエ,,A,2,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R3520,111040.0,81220.0,,42.57833333,140.97805556, 42:34:42,140:58:41,
162,1975,111671,,,,0,,,,,,,,,,,,,,,#,0.5,#,1.2,0.0,8.0,#,0.5,#,1.0,0.0,4.0,#,0.8,#,0.8,#,0.9,#,1.4,#,3.0,,8.0,#,1.6,#,2.9,,4.0,#,2.2,#,2.2,#,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,カコウ,,B,2,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R3530,111060.0,81220.0,,43.48472222,140.84333333, 43:29:05,140:50:36,
163,1975,111691,,,,0,,,,,,,,,,,,,,,#,0.5,#,1.5,0.0,8.0,#,0.5,#,1.4,0.0,4.0,#,0.8,#,0.7,#,0.7,#,1.7,#,2.6,,8.0,#,1.8,#,2.6,,4.0,#,2.4,#,2.5,#,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,弁景橋,ベンケイバシ,,A,2,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R3540,111050.0,,,42.57305556,140.97805556, 42:34:23,140:58:41,
164,1975,111701,,,,0,,,,,,,,,,,,,,,#,0.5,#,0.6,0.0,4.0,#,0.5,#,0.6,0.0,4.0,#,0.5,#,0.5,#,0.5,#,1.4,#,1.9,,4.0,#,1.4,#,1.9,,4.0,#,1.6,#,1.6,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,ハザワガワゴウリユウマエ,,AA,1,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R3810,111080.0,81219.0,,42.70083333,140.85722222, 42:42:03,140:51:26,
165,1975,111711,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.3,0.0,4.0,#,0.6,#,1.3,0.0,4.0,#,1.0,#,1.1,#,1.2,#,3.5,#,5.0,,4.0,#,3.5,#,5.0,,4.0,#,4.1,#,4.0,#,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,土場橋,マツカリドババシ,,A,2,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R3820,111100.0,,,42.66083333,140.75944444, 42:39:39,140:45:34,
166,1975,111721,,,,0,,,,,,,,,,,,,,,#,0.6,#,2.0,0.0,4.0,#,0.6,#,2.0,0.0,4.0,#,1.1,#,1.0,#,1.0,#,3.4,#,4.6,,4.0,#,3.4,#,4.6,,4.0,#,3.8,#,3.6,#,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,サカイバシ,,A,2,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R3830,111090.0,81219.0,,42.59916667,140.70388889, 42:35:57,140:42:14,
167,1975,111731,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.6,0.0,4.0,#,0.6,#,1.6,0.0,4.0,#,1.1,#,1.0,#,1.2,#,2.8,#,3.6,,4.0,#,2.8,#,3.6,,4.0,#,3.1,#,3.1,#,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,岩見橋,イワミバシ,,B,2,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R3840,111120.0,81219.0,,42.59000000,140.70388889, 42:35:24,140:42:14,
168,1975,111741,,,,0,,,,,,,,,,,,,,,#,0.5,#,0.8,0.0,4.0,#,0.5,#,0.8,0.0,4.0,#,0.6,#,0.6,#,0.7,#,1.5,#,2.5,,4.0,#,1.5,#,2.5,,4.0,#,2.1,#,2.2,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,ヌツキベツガワゴウリユウマエ,,A,2,,1972,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R3850,111110.0,,,42.65527778,140.71638889, 42:39:19,140:42:59,
169,1975,111751,,,,0,,,,,,,,,,,,,,,#,0.5,#,1.4,1.0,4.0,#,0.5,#,1.4,1.0,4.0,#,0.8,#,0.7,#,0.9,#,1.0,#,1.8,,4.0,#,1.0,#,1.8,,4.0,#,1.5,#,1.6,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,カミヤクモバシ,,AA,1,,1973,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R4010,111640.0,81518.0,,42.29388889,140.15583333, 42:17:38,140:09:21,
170,1975,111761,,,,0,,,,,,,,,,,,,,,#,0.5,#,1.0,0.0,4.0,#,0.5,#,1.0,0.0,4.0,#,0.7,#,0.7,#,0.9,#,1.5,#,2.8,,4.0,#,1.5,#,2.8,,4.0,#,2.2,#,2.2,#,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,立岩橋(建岩),タテイワバシ,,A,1,,1973,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R4020,111660.0,81518.0,,45.26583333,140.21055556, 45:15:57,140:12:38,
