西暦年度,ＲＬＳ識別コード,水系コード,絶対番号,地点新設等コード,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,緯度_Ｎ(度),緯度_Ｎ(分),緯度_Ｎ(秒),経度_Ｅ（度）,経度_Ｅ（分）,経度_Ｅ（秒）,水質年鑑コード,推定絶対番号,推定水系コード,備考
1981,1,81005,0110330,2,01,013,01,1,網走川下流,アバシリガワ カリユウ,,網走橋,アバシリバシ,,B,2,1,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,01,25,144,16,02,01R134,,,
1981,1,81005,0110340,2,01,014,01,1,美幌川上流,ビホロガワ ジヨウリユウ,,都橋,ミヤコバシ,,A,1,1,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,48,10,144,10,13,01R131,,,
1981,1,81005,0110350,2,01,015,01,1,美幌川下流,ビホロガワ カリユウ,,美幌橋,ビホロバシ,,B,2,1,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,49,43,144,07,22,01R1311,,,
1981,1,81006,0110360,2,01,016,01,1,留萌川上流,ルモイガワ ジヨウリユウ,,橘橋（峠下）,タチバナバシ ( トウゲシタ ),,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,50,56,141,48,20,01R703,,,
1981,1,81006,0110370,2,01,017,01,1,留萌川中流,ルモイガワ チユウリユウ,,１６線橋,16 センバシ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,53,17,141,43,04,01R704,,,
1981,1,81006,0110380,2,01,018,01,1,留萌川下流,ルモイガワ カリユウ,,留萌橋（河口）,ルモイバシ ( カコウ ),,B,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,57,12,141,38,38,01R701,,,
1981,1,81006,0110390,2,01,018,51,2,留萌川下流,ルモイガワ カリユウ,,大和田水位観測所（大和田）,オオワダ スイイカンソクシヨ,,B,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,54,28,141,42,00,,,,
1981,1,81001,0110400,2,01,019,01,1,天塩川上流,テシオガワ ジヨウリユウ,,朝日橋（奥士別）,アサヒバシ ( オクシベツ ),,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,06,35,142,35,53,01R0211,,,
1981,1,81001,0110410,2,01,020,01,1,天塩川中流,テシオガワ チユウリユウ,,土別市上水東山浄水場取水口,ヒガシヤマ ジヨウスイ シユスイクチ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,10,42,142,24,53,01R021,,,
1981,1,81001,0110420,2,01,021,01,1,天塩川下流（１）,テシオガワ カリユウ (1),,名寄市上水緑ヶ丘浄水場取水口,ミドリガオカジヨウスイシユスイクチ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,20,25,142,29,16,01R027,,,
1981,1,81001,0110430,2,01,022,01,1,天塩川下流（２）,テシオガワ カリユウ (2),,下中川捕獲場,シモナカガワホカクジヨウ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,50,38,142,04,34,01R028,,,
1981,1,81001,0110440,2,01,023,01,1,天塩川下流（３）,テシオガワ カリユウ (3),,１２線橋（犬牛別川合流前）,12 センバシ,,A,2,3,1972,04,01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,08,29,142,23,41,01R026,,,
1981,1,81001,0110450,2,01,024,01,1,天塩川下流（４）,テシオガワ カリユウ (4),,中川捕獲場（佐久橋）,ナカガワホカクジヨウ,,B,2,3,1972,04,01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,44,37,142,02,40,01R025,,,
1981,1,81001,0110460,2,01,024,51,2,天塩川下流（４）,テシオガワ カリユウ (4),,円山水位観測所（円山）,マルヤマ スイイカンソクシヨ,,B,2,3,1972,04,01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,55,44,141,52,40,,,,
1981,1,81001,0110470,2,01,024,52,2,天塩川下流（４）,テシオガワ カリユウ (4),,美深橋,ビフカバシ,,B,2,3,1972,04,01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,28,53,142,20,08,,,,
1981,1,,0110480,2,01,024,53,2,天塩川下流（４）,テシオガワ カリユウ (4),,東恵橋,トウケイバシ,,B,2,3,1972,04,01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,25,33,142,26,40,,,,
1981,1,81001,0110490,2,01,024,54,2,天塩川下流（４）,テシオガワ カリユウ (4),,名寄大橋,ナヨロオオハシ,,B,2,3,1972,04,01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,21,39,142,26,39,,,,
1981,1,81207,0110500,2,01,025,01,1,興部川上流,オコツペガワ ジヨウリユウ,,七江橋（忍路子川合流前）,ナナエバシ,,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,19,57,142,55,52,01R071,,,
1981,1,81207,0110520,2,01,026,01,1,興部川中流,オコツペガワ チユウリユウ,,興部町興部簡水取水口,オコツペカンスイ シユスイクチ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,27,57,143,06,12,01R072,,,
1981,1,81207,0110530,2,01,027,01,1,興部川下流,オコツペガワ カリユウ,,興部捕獲場,オコツペホカクジヨウ,,B,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,28,31,143,07,01,01R073,,,
1981,1,81209,0110540,2,01,028,01,1,渚滑川上流,シヨコツガワ ジヨウリユウ,,滝ノ上橋,タキノウエバシ,,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,11,19,143,19,24,01R081,,,
1981,1,81002,0110550,2,01,029,01,1,渚滑川中流,シヨコツガワ チユウリユウ,,花園浄水場取水口,ハナゾノジヨウスイジヨウ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,20,56,143,16,22,01R0801,,,
1981,1,81002,0110570,2,01,030,01,1,渚滑川下流,シヨコツガワ カリユウ,,渚滑捕獲場,シヨコツホカクジヨウ,,B,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,22,57,143,18,39,01R080,,,
1981,1,81003,0110580,2,01,031,01,1,湧別川上流,ユウベツガワ ジヨウリユウ,,白滝橋（支湧別川合流前）,シラタキバシ,,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,52,57,143,10,32,01R101,,,
1981,1,81003,0110590,2,01,032,01,1,湧別川下流（１）,ユウベツガワ カリユウ (1),,丸瀬布町簡水予備取水口,マルセツプカンスイヨビ シユスイクチ,,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,00,06,143,19,11,01R102,,,
1981,1,81003,0110600,2,01,033,01,1,湧別川下流（２）,ユウベツガワ カリユウ (2),,中湧別橋,ナカユウベツバシ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,12,00,143,35,29,01R103,,,
1981,1,81003,0110610,2,01,033,51,2,湧別川下流（２）,ユウベツガワ カリユウ (2),,遠軽橋,エンガルバシ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,03,11,143,31,10,,,,
1981,1,81210,0110620,2,01,034,01,1,佐呂間別川上流,サロマベツガワ ジヨウリユウ,,敷島橋,シキシマバシ,,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,57,56,143,40,14,01R111,,,
1981,1,81210,0110630,2,01,035,01,1,佐呂間別川下流,サロマベツガワ カリユウ,,佐呂間大橋,サロマオオハシ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,04,47,143,56,12,01R112,,,
1981,1,81504,0110640,2,01,036,01,1,止別川上流,ヤンベツガワ ジヨウリユウ,,水上橋,キタガミバシ,,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,47,52,144,29,39,01R141,,,
1981,1,81504,0110650,2,01,037,01,1,止別川中流,ヤンベツガワチユウリユウ,,パナクシュベツ川合流前（無名橋）,パナクシユベツガワゴウリユウマエ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01R142,,,
1981,1,81504,0110660,2,01,037,51,2,止別川中流,ヤンベツガワ チユウリユウ,,止別川合流前（無名橋）,ヤンベツガワゴウリユウマエ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,49,22,144,28,54,,,,
1981,1,81504,0110670,2,01,038,01,1,止別川下流,ヤンベツガワ カリユウ,,中島橋,ナカジマバシ,,B,2,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,54,45,144,28,24,01R143,,,
1981,1,81211,0110680,2,01,039,01,1,斜里川上流,シヤリガワ ジヨウリユウ,,長栄橋（札弦川合流前）,チヨウエイバシ,,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,44,42,144,31,08,01R151,,,
1981,1,81211,0110690,2,01,040,01,1,斜里川中流,シヤリガワ チユウリユウ,,９線橋（ペーメン川合流前）,9 センバシ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,47,47,144,33,06,01R152,,,
1981,1,81211,0110700,2,01,041,01,1,斜里川下流（１）,シヤリガワ カリユウ (1),,エトンビ橋,エトンビバシ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,49,27,144,35,51,01R156,,,
1981,1,81211,0110710,2,01,042,01,1,斜里川下流（２）,シヤリガワ カリユウ (2),,斜里捕獲場,シヤリホカクジヨウ,,B,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,54,35,144,39,11,01R155,,,
1981,1,81211,0110720,2,01,042,51,2,斜里川下流（２）,シヤリガワ カリユウ (2),,斜里新大橋,シヤリシンオオハシ,,B,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,53,59,144,38,28,,,,
1981,1,81211,0110730,2,01,042,52,2,斜里川下流（２）,シヤリガワ カリユウ (2),,川上橋,カワカミバシ,,B,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,52,13,144,39,00,,,,
1981,1,81241,0110740,2,01,043,01,1,標津川上流,シベツガワ ジヨウリユウ,,西竹橋（ケネカ川合流前）,ニシタケバシ,,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,30,27,144,48,59,01R171,,,
1981,1,81241,0110750,2,01,044,01,1,標津川中流,シベツガワ チユウリユウ,,南共栄橋（俣落川合流前）,ミナミキヨウエイバシ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,31,17,144,53,05,01R172,,,
1981,1,81241,0110760,2,01,045,01,1,標津川下流（１）,シベツガワ カリユウ (1),,武佐川橋,ムサガワバシ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,36,26,144,59,23,01R175,,,
1981,1,81241,0110770,2,01,046,01,1,標津川下流（２）,シベツガワ カリユウ (2),,標津捕獲場,シベツホカクジヨウ,,B,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,39,41,145,06,47,01R174,,,
1981,1,81012,0110780,2,01,047,01,1,釧路川上流,クシロガワ ジヨウリユウ,,瀬文平橋（多和川合流前）,セモンビラバシ,,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,20,55,144,34,45,01R191,,,
1981,1,81012,0110790,2,01,048,01,1,釧路川中流,クシロガワ チユウリユウ,,釧路市上水愛国浄水場取水口,アイコクジヨウスイジヨウシユスイクチ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,04,21,144,24,40,01R192,,,
1981,1,81012,0110800,2,01,048,51,2,釧路川中流,クシロガワ チユウリユウ,,開運橋,カイウンバシ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,18,01,144,36,08,,,,
1981,1,81012,0110810,2,01,049,01,1,釧路川下流（１）,クシロガワ カリユウ (1),,茂雪裡橋,モセツリバシ,,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,14,17,144,19,11,01R197,,,
1981,1,81012,0110820,2,01,050,01,1,釧路川下流（２）,クシロガワ カリユウ (2),,新川橋,シンカワバシ,,B,2,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,59,59,144,21,35,01R193,,,
1981,1,81012,0110840,2,01,051,01,1,釧路川下流（３）,クシロガワ カリユウ (3),,弊舞橋,ヌサマエバシ,,E,2,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,58,51,144,23,09,01R196,,,
1981,1,81012,0110850,2,01,051,51,2,釧路川下流（３）,クシロガワ カリユウ (3),,雪裡橋,セツツリバシ,,E,2,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,00,13,144,25,06,,,,
1981,1,81234,0110870,2,01,052,01,1,阿寒川上流,アカンガワ ジヨウリユウ,,阿寒川橋（飽別川合流前）,アカンガワバシ,,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,17,22,144,05,46,01R221,,,
1981,1,81234,0110880,2,01,053,01,1,阿寒川中流,アカンガワ チユウリユウ,,丹頂橋（舌辛川合流前）,タンチヨウバシ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,07,11,144,08,19,01R222,,,
1981,1,81234,0110890,2,01,054,01,1,阿寒川下流,アカンガワ カリユウ,,大楽毛橋,オタノシケバシ,,B,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,00,39,144,16,04,01R223,,,
1981,1,81230,0110900,2,01,055,01,1,浦幌川上流,ウラホロガワ ジヨウリユウ,,浦幌浄水場取水口,ウラホロジヨウスイジヨウシユスイクチ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,49,54,143,39,37,01R241,,,
1981,1,81230,0110910,2,01,056,01,1,浦幌川下流（１）,ウラホロガワ カリユウ(1),,浦幌町吉野簡水取水口,ウラホロチヨウヨシノカンスイシユスイクチ,,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,53,48,143,36,11,01R243,,,
1981,1,81230,0110920,2,01,057,01,1,浦幌川下流（２）,ウラホロガワ カリユウ (2),,河口,カコウ,,B,2,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,43,54,143,40,26,01R244,,,
1981,1,81011,0110930,2,01,058,01,1,沙流川上流,サルガワ ジヨウリユウ,,千呂露橋（千栄）,チロロバシ,,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,53,31,142,32,07,01R801,,,
