西暦年度,ＲＬＳ識別コード,水系コード,絶対番号,地点新設等コード,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,緯度_Ｎ(度),緯度_Ｎ(分),緯度_Ｎ(秒),経度_Ｅ（度）,経度_Ｅ（分）,経度_Ｅ（秒）,水質年鑑コード,推定絶対番号,推定水系コード,備考
1975,1,,0210951,2,,,,,,,,千年橋,センネンバシ,,A,2,,1972,06,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,38,23,140,35,18,02R5840,0210570,82014,
1975,1,,0210961,2,,,,,,,,旭橋,アサヒバシ,,A,2,,1972,06,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,38,30,140,51,11,02R5850,0210580,82014,
1975,1,,0210971,2,,,,,,,,,イイヅメダム,,A,1,,1972,06,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,50,41,140,31,19,02R6210,0210690,82014,
1975,1,,0210981,2,,,,,,,,,シンナガトミバシ,,A,1,,1972,06,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,51,43,140,27,17,02R6220,,,
1975,1,,0210991,2,,,,,,,,車力橋,シヤリキバシ,,A,1,,1972,06,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,57,02,140,22,13,02R6310,0210630,82014,
1975,1,,0211001,2,,,,,,,,小戸六ダム,コトロクダム,,A,1,,1972,06,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,46,05,140,19,49,02R6320,0210620,82014,
1975,1,,0211011,2,,,,,,,,一本杉橋,イツポンスギバシ,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,41,19,140,13,42,02R7010,0210750,,
1975,1,,0211021,2,,,,,,,,明海橋,アケウミバシ,,B,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,46,37,140,13,02,02R7020,0210760,,
1975,1,,0211031,2,,,,,,,,,ナシナカバシ,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,41,34,140,53,32,02R7110,0210780,,
1975,1,,0211041,2,,,,,,,,基橋,モトイバシ,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,32,140,09,31,02R7120,0210770,82258,
1975,1,,0211051,2,,,,,,,,,ニゴリミズザワジヨウリユウマエ,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,38,28,140,03,20,02R7210,0210810,,
1975,1,,0211061,2,,,,,,,,追良瀬橋,オイラセバシ,,A,2,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,59,139,58,47,02R7220,0210820,82538,
1975,1,,0211071,2,,,,,,,,,アズマバシ,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,34,49,139,56,18,02R7310,,,
1975,1,,0211081,2,,,,,,,,深浦町上水道取水口上流,ジヨウスイシユスイコウジヨウリユウ,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,38,45,139,57,00,02R7320,0210840,82538,
1975,1,,0211091,2,,,,,,,,,オクノユジヨウリユウ,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,34,22,140,01,38,02R7410,,,
1975,1,,0211101,2,,,,,,,,笹内橋,ササウチバシ,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,39,20,139,55,45,02R7420,0210860,82538,
1975,1,,0211111,2,,,,,,,,宇曽利橋,ウソリバシ,,A,1,,1974,04,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,14,17,141,07,34,02R7510,0211380,82529,
1975,1,,0211121,2,,,,,,,,河口,カコウ,,B,1,,1974,04,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,14,26,141,08,05,02R7520,0211400,,
1975,1,,0211131,2,,,,,,,,,ナガシタバシ,,A,1,,1974,04,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,13,53,141,06,19,02R7610,0211410,82529,
1975,1,,0211141,2,,,,,,,,一里越橋,イチリゴエバシ,,B,1,,1974,04,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,12,53,141,06,47,02R7620,0211430,,
1975,2,,0220011,2,,,,,,,,Ｓｔ‐１,ST.1,,AA,1,,1971,05,25,,,,,,,,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,25,27,140,52,23,02L1010,,,
1975,2,,0220021,2,,,,,,,,Ｓｔ‐２,ST.2,,AA,1,,1971,05,25,,,,,,,,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,26,40,140,52,02,02L1020,,,
1975,2,,0220031,2,,,,,,,,Ｓｔ‐３,ST.3,,AA,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,27,10,140,51,44,02L1030,0220700,,
1975,2,,0220041,2,,,,,,,,Ｓｔ‐４,ST.4,,AA,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,28,42,140,51,00,02L1040,0220710,,
1975,2,,0220051,2,,,,,,,,Ｓｔ‐５,ST.5,,AA,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,28,23,140,51,12,02L1050,0220660,,
1975,2,,0220061,2,,,,,,,,Ｓｔ‐６,ST.6,,AA,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,29,18,140,54,15,02L1060,0220720,,
1975,2,,0220071,2,,,,,,,,Ｓｔ‐７,ST.7,,AA,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,28,45,140,55,27,02L1070,0220730,,
1975,2,,0220081,2,,,,,,,,Ｓｔ‐８,ST.8,,AA,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,26,38,140,54,03,02L1080,0220740,,
1975,2,,0220091,2,,,,,,,,Ｓｔ‐９,ST.9,,AA,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,27,28,140,55,55,02L1090,0220670,,
1975,3,,0230011,2,,,,,,,,,NO.201,,C,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,50,19,140,44,34,02S2010,0230780,,
1975,3,,0230021,2,,,,,,,,,NO.202,,C,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,50,43,140,43,52,02S2020,0230750,,
1975,3,,0230031,2,,,,,,,,,NO.203,,B,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,50,36,140,45,47,02S2030,0230790,,
1975,3,,0230041,2,,,,,,,,,NO.204,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,53,48,140,45,45,02S2040,0230830,,
1975,3,,0230051,2,,,,,,,,,NO.205,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,58,25,140,41,05,02S2050,,,
1975,3,,0230061,2,,,,,,,,,NO.206,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,57,10,140,48,22,02S2060,,,
1975,3,,0230071,2,,,,,,,,,NO.207,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,02,45,141,39,55,02S2070,0230840,,
1975,3,,0230081,2,,,,,,,,,NO.208,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,02,11,141,50,07,02S2080,,,
1975,3,,0230091,2,,,,,,,,,NO.209,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,02,13,141,39,07,02S2090,0230850,,
1975,3,,0230101,2,,,,,,,,,NO.210,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,07,17,141,45,59,02S2100,,,
1975,3,,0230111,2,,,,,,,,,NO.211,,B,1,,1974,04,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,55,47,141,02,47,02S2110,,,
1975,3,,0230121,2,,,,,,,,,NO.2111,,B,1,,1974,04,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,56,20,140,59,19,02S2111,0231130,,
1975,3,,0230131,2,,,,,,,,,NO.212,,A,1,,1974,04,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,54,49,141,09,52,02S2120,,,
1975,3,,0230141,2,,,,,,,,,NO.2121,,B,1,,1974,04,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,52,35,141,06,42,02S2121,0231150,,
1975,3,,0230151,2,,,,,,,,,NO.2122,,B,1,,1974,04,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,52,37,141,07,29,02S2122,,,
1975,3,,0230161,2,,,,,,,,,NO.213,,A,1,,1974,04,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,00,00,140,58,53,02S2130,,,
1975,3,,0230171,2,,,,,,,,,NO.214,,C,1,,1974,04,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,57,09,141,07,32,02S2140,,,
1975,3,,0230181,2,,,,,,,,,NO.215,,A,1,,1974,04,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,57,10,141,11,22,02S2150,,,
1975,3,,0230191,2,,,,,,,,,NO.216,,A,1,,1974,04,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,01,18,140,59,46,02S2160,,,
1975,3,,0230201,2,,,,,,,,,NO.217,,A,1,,1974,04,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,59,45,141,08,34,02S2170,,,
1975,3,,0230211,2,,,,,,,,,NO.218,,A,1,,1974,04,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,59,40,141,12,35,02S2180,0231300,,
1975,3,,0230221,2,,,,,,,,,NO.219,,A,1,,1974,04,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,02,08,140,54,43,02S2190,,,
1975,3,,0230231,2,,,,,,,,,NO.220,,A,1,,1974,04,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,02,08,140,58,16,02S2200,,,
1975,3,,0230301,2,,,,,,,,No.1,NO.1,,C,2,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,31,45,141,30,22,02S5010,0230010,,
1975,3,,0230311,2,,,,,,,,No.2,NO.2,,C,2,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,31,58,141,29,51,02S5020,0230020,,
1975,3,,0230321,2,,,,,,,,No.3,NO.3,,B,2,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,32,00,141,32,23,02S5030,0230110,,
1975,3,,0230331,2,,,,,,,,No.4,NO.4,,B,2,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,32,10,141,33,07,02S5040,0230130,,
1975,3,,0230341,2,,,,,,,,No.5,NO.5,,B,2,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,32,40,141,32,28,02S5050,0230120,,
1975,3,,0230351,2,,,,,,,,No.6,NO.6,,C,2,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,32,18,141,31,08,02S5060,0230050,,
1975,3,,0230361,2,,,,,,,,No.7,NO.7,,C,2,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,33,11,141,30,05,02S5070,0230060,,
1975,3,,0230371,2,,,,,,,,No.8,NO.8,,C,2,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,33,40,141,29,35,02S5080,0230100,,
1975,3,,0230381,2,,,,,,,,No.9,NO.9,,B,2,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,34,42,141,29,07,02S5090,0230190,,
1975,3,,0230391,2,,,,,,,,No.10,NO.10,,B,2,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,35,30,141,28,30,02S5100,0230200,,
1975,3,,0230401,2,,,,,,,,No.11,NO.11,,A,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,35,31,141,31,39,02S5110,0230250,,
1975,3,,0230411,2,,,,,,,,No.12,NO.12,,A,1,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,33,41,141,33,48,02S5120,0230240,,
1975,3,,0230421,2,,,,,,,,No.13,NO.13,,B,2,,1971,05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,32,40,141,33,44,02S5130,0230180,,
1975,3,,0230481,2,,,,,,,,No.1,NO.1,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,11,21,140,28,27,02S7010,0230610,,
1975,3,,0230491,2,,,,,,,,,NO.7,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,11,54,140,26,10,02S7020,0230620,,
1975,3,,0230501,2,,,,,,,,No.3,NO.3,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,12,29,140,30,47,02S7030,,,
1975,3,,0230511,2,,,,,,,,No.4,NO.4,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,14,22,140,24,14,02S7040,0230630,,
1975,3,,0230521,2,,,,,,,,No.5,NO.5,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,14,04,140,27,47,02S7050,,,
1975,3,,0230531,2,,,,,,,,,NO.6,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,13,42,140,32,17,02S7060,,,
1975,3,,0230541,2,,,,,,,,,NO.2,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,14,31,140,19,22,02S8010,,,
1975,3,,0230551,2,,,,,,,,,NO.1,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,08,44,140,16,04,02S8020,0230310,,
1975,3,,0230561,2,,,,,,,,,NO.4,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,02,09,140,18,47,02S8030,0230320,,
1975,3,,0230571,2,,,,,,,,,NO.3,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,50,20,140,18,12,02S8040,0230360,,
1975,3,,0230581,2,,,,,,,,,NO.6,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,53,38,140,17,10,02S8050,,,
1975,3,,0230591,2,,,,,,,,,NO.5,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,48,25,140,14,47,02S8060,0230330,,
1975,3,,0230601,2,,,,,,,,No.7,NO.7,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,45,17,140,45,52,02S8070,,,
1975,3,,0230611,2,,,,,,,,,NO.9,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,42,27,139,50,20,02S8080,,,
1975,3,,0230621,2,,,,,,,,,NO.20,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,38,17,139,53,01,02S8090,,,
1975,3,,0230631,2,,,,,,,,No.10,NO.10,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,30,54,139,56,23,02S8091,0230340,,
1975,3,,0230641,2,,,,,,,,,NO.11,,B,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,39,00,139,55,03,02S8092,0230280,,
1975,3,,0230651,2,,,,,,,,,NO.8,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,38,45,139,55,24,02S8100,0230350,,
1975,3,,0230661,2,,,,,,,,,NO.12,,A,1,,1973,05,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,29,10,139,36,13,02S8120,,,
1975,1,,0310011,2,,,,,,,,,トビノスバシ,,AA,1,,1973,07,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,10,25,141,39,27,03R0010,0310750,82246,
1975,1,,0310021,2,,,,,,,,湊橋,ミナトバシ,,A,1,,1973,07,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,11,50,141,47,25,03R0020,0310760,82245,
1975,1,,0310031,2,,,,,,,,旧夏井橋,キユウナツイバシ,,A,1,,1973,07,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,12,42,141,47,35,03R0110,0310770,82245,
1975,1,,0310041,2,,,,,,,,新閏橋,シンカイバシ,,A,1,,1973,07,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,11,13,141,46,17,03R0210,0310790,82245,
1975,1,,0310051,2,,,,,,,,白山橋,シラヤマバシ,,AA,1,,1973,07,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,08,00,141,43,27,03R0220,0310780,82245,
1975,1,,0310061,2,,,,,,,,安家新橋,ヤスイエシンバシ,,AA,1,,1976,03,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,00,12,141,47,37,03R0310,0311570,,
1975,1,,0310071,2,,,,,,,,旧安家橋,キユウヤスイエバシ,,AA,1,,1976,03,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,03,18,141,50,48,03R0320,0311560,,
1975,1,,0310081,2,,,,,,,,普代橋,フダイバシ,,AA,1,,1976,03,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,00,26,141,48,23,03R0410,0311580,82533,
1975,1,,0310091,2,,,,,,,,きたまた橋,キタマタバシ,,AA,1,,1976,03,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,00,02,141,50,14,03R0420,0311590,82533,
1975,1,,0310101,2,,,,,,,,,オチアイサンゴウバシ,,AA,1,,1976,03,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,58,56,141,51,47,03R0430,,,
1975,1,,0310111,2,,,,,,,,,フダイヨンゴウバシ,,AA,1,,1976,03,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,57,23,141,50,47,03R0440,,,
1975,1,,0310191,2,,,,,,,,花輪橋,ハナワバシ,,AA,1,,1972,04,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,37,47,141,54,21,03R2010,0310070,82248,
1975,1,,0310201,2,,,,,,,,通学橋,ツウガクバシ,,A,2,,1972,04,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,38,06,141,56,47,03R2020,0310090,82248,
1975,1,,0310211,2,,,,,,,,宮古橋,ミヤコバシカリユウウガン,,A,2,,1972,04,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,38,21,141,57,20,03R2030,0310100,82248,
1975,1,,0310221,2,,,,,,,,,ミヤコバシカリユウサガン,,A,2,,1972,04,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,38,21,141,57,20,03R2040,,,
1975,1,,0310231,2,,,,,,,,殉職の碑の下,ジユンシヨクノヒノシタ,,AA,1,,1972,04,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,37,03,141,48,23,03R2050,,,
1975,1,,0310241,2,,,,,,,,稲荷橋,イナリバシ,,AA,1,,1972,04,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,34,56,141,56,12,03R2110,0310140,82533,
1975,1,,0310301,2,,,,,,,,小本大橋,オモトオオハシ,,AA,1,,1976,03,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,50,42,141,57,56,03R2210,0311620,82247,
1975,1,,0310311,2,,,,,,,,大渡橋,オオトバシ,,AA,1,,1976,03,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,47,50,141,41,37,03R2220,0311630,82247,
1975,1,,0310321,2,,,,,,,,惣畑橋,モノハタバシ,,AA,1,,1976,03,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,50,37,141,48,34,03R2230,0311640,,
1975,1,,0310331,2,,,,,,,,,オツモバシ,,AA,1,,1976,03,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,50,20,141,51,24,03R2240,,,
1975,1,,0310341,2,,,,,,,,,アカシカバシ,,AA,1,,1976,03,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,50,33,141,53,48,03R2250,,,
1975,1,,0310361,2,,,,,,,,大征橋,タイセイバシ,,AA,1,,1975,03,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,23,44,141,51,04,03R3010,,,
1975,1,,0310371,2,,,,,,,,安渡橋,ヤスドバシ,,AA,1,,1975,03,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,21,48,141,54,26,03R3020,0311450,82534,
1975,1,,0310381,2,,,,,,,,,ウスザワバシ,,A,1,,1975,03,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,21,55,141,52,31,03R3110,,,
1975,1,,0310391,2,,,,,,,,古廟橋,コロウバシ,,A,1,,1975,03,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,21,24,141,53,38,03R3120,0311470,82534,
1975,1,,0310401,2,,,,,,,,小鎚橋,コヅチバシ,,A,1,,1975,03,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,21,18,141,54,25,03R3130,0312670,,
1975,1,,0310411,2,,,,,,,,,トドロキバシ,,A,1,,1975,03,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,20,37,141,50,57,03R3210,,,
1975,1,,0310421,2,,,,,,,,長持橋,ナガモチバシ,,A,1,,1975,03,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,19,45,141,53,10,03R3220,0311490,82534,
1975,1,,0310431,2,,,,,,,,大浜渡橋,オウハマドバシ,,A,1,,1975,03,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,19,52,141,53,28,03R3230,0311500,,
1975,1,,0310441,2,,,,,,,,坪内橋,ツボウチバシ,,A,1,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,15,12,141,47,41,03R3310,0310190,82534,
1975,1,,0310461,2,,,,,,,,新開橋,シンカイバシ,,B,2,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,16,12,141,47,41,03R3320,0310230,82534,
1975,1,,0310471,2,,,,,,,,大渡橋,オオトバシ,,C,2,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,16,20,141,52,33,03R3330,0310250,82534,
1975,1,,0310481,2,,,,,,,,矢ノ浦橋,ヤノウラバシ,,C,2,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,16,02,141,53,07,03R3340,0310260,,
1975,1,,0310491,2,,,,,,,,越田橋,コシダバシ,,A,1,,1973,02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,45,13,141,44,22,03R3350,0310200,,
