西暦年度,ＲＬＳ識別コード,水系コード,絶対番号,地点新設等コード,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,緯度_Ｎ(度),緯度_Ｎ(分),緯度_Ｎ(秒),経度_Ｅ（度）,経度_Ｅ（分）,経度_Ｅ（秒）,水質年鑑コード,推定絶対番号,推定水系コード,備考
1997,1,81007,0110140,2,01,005,02,1,石狩川上流（３）,イシカリカ゛ワ  シ゛ヨウリユウ  （３）,Ishikarigawajoryu (3),東神楽橋,ヒカ゛シカク゛ラハ゛シ,Higashikagurabashi,A,1,1,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,43,42,23,142,27,33,,,,
1997,1,81004,0110160,2,01,006,02,1,常呂川上流,トコロカ゛ワ  シ゛ヨウリユウ,Tokorogawajoryu,金比羅橋（上常呂）,コンヒ゜ラハ゛シ  （  カミトコロ  ）,Konpirabashi (Kamitokoro),A,1,1,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,43,45,14,143,50,22,,,,
1997,1,81004,0110170,2,01,007,01,1,常呂川下流,トコロカ゛ワ  カリユウ,Tokorogawakaryu,忠志橋,チユウシハ゛シ,Chushibashi,B,2,1,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,0,43,55,16,143,57,56,01R126,,,
1997,1,81004,0110180,2,01,007,51,2,常呂川下流,トコロカ゛ワ  カリユウ,Tokorogawakaryu,上川沿水位観測所（上川沿）,カミカワソ゛エ  スイイカンソクシヨ,Kamikawazoesuiikansokusho (Kamikawazoe),B,2,1,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,0,44,03,08,144,01,58,,,,
1997,1,81004,0110190,2,01,007,52,2,常呂川下流,トコロカ゛ワ  カリユウ,Tokorogawakaryu,若松橋（北見）,ワカマツハ゛シ  （  キタミ  ）,Wakamatsubashi (Kitami),B,2,1,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,47,58,143,54,40,,,,
1997,1,81013,0110220,2,01,008,52,2,十勝川上流,トカチカ゛ワ  シ゛ヨウリユウ,Tokachigawajoryu,上川橋,カミカワハ゛シ,Kamikawabashi,AA,1,1,1970,09,01,,,,,,,,,,,,,,,2,3,,十勝川上流,トカチカ゛ワ  シ゛ヨウリユウ,Tokachigawajoryu,上川橋,カミカワハ゛シ,Kamikawabashi,,,,,,,,,,,,1,1,,,,,,,,,0,43,02,06,142,56,09,01R250,,,
1997,1,81013,0110230,2,01,008,02,1,十勝川上流,トカチカ゛ワ  シ゛ヨウリユウ,Tokachigawajoryu,新清橋,シンセイハ゛シ,Shinseibashi,AA,1,1,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,0,43,05,47,142,55,02,,,,
1997,1,81013,0110240,2,01,009,01,1,十勝川中流,トカチカ゛ワ  チユウリユウ,Tokachigawachuryu,清水大橋（佐幌川合流前）,シミス゛オオハシ,Shimizuohashi (Sahorogawagoryumae),A,2,1,1970,09,01,,,,,,,,,,,,,,,2,3,,十勝川中流,トカチカ゛ワ  チユウリユウ,Tokachigawachuryu,清水大橋（佐幌川合流前）,シミス゛オオハシ,Shimizuohashi (Sahorogawagoryumae),,,,,,,,,,,,1,1,,,,,,,,,0,42,59,04,142,56,53,01R2501,,,
1997,1,81013,0110250,2,01,010,01,1,十勝川下流,トカチカ゛ワ  カリユウ,Tokachigawakaryu,茂岩橋（茂岩）,モイワハ゛シ  （  モイワ  ）,Moiwabashi (Moiwa),B,2,1,1970,09,01,,,,,,,,,,,,,,,2,3,,十勝川下流,トカチカ゛ワ  カリユウ,Tokachigawakaryu,茂岩橋（茂岩）,モイワハ゛シ  （  モイワ  ）,Moiwabashi (Moiwa),,,,,,,,,,,,1,1,,,,,,,,,0,42,48,25,143,30,38,01R2591,,,
1997,1,81013,0110260,2,01,010,02,1,十勝川下流,トカチカ゛ワ  カリユウ,Tokachigawakaryu,千代田堰堤,チヨタ゛エンテイ,Chiyodaentei,B,2,1,1970,09,01,,,,,,,,,,,,,,,2,3,,十勝川下流,トカチカ゛ワ  カリユウ,Tokachigawakaryu,千代田堰堤,チヨタ゛エンテイ,Chiyodaentei,,,,,,,,,,,,1,1,,,,,,,,,0,42,56,26,143,20,23,01R258,,,
1997,1,81013,0110270,2,01,010,03,1,十勝川下流,トカチカ゛ワ  カリユウ,Tokachigawakaryu,十勝大橋（帯広）,トカチオオハシ  （  オヒ゛ヒロ  ）,Tokachiohashi (Obihiro),B,2,1,1970,09,01,,,,,,,,,,,,,,,2,3,,十勝川下流,トカチカ゛ワ  カリユウ,Tokachigawakaryu,十勝大橋（帯広）,トカチオオハシ  （  オヒ゛ヒロ  ）,Tokachiohashi (Obihiro),,,,,,,,,,,,1,1,,,,,,,,,0,42,56,07,143,12,08,01R252,,,
1997,1,81013,0110280,2,01,010,51,2,十勝川下流,トカチカ゛ワ  カリユウ,Tokachigawakaryu,祥栄橋（芽室太）,シヨウエイハ゛シ  （  メムロフ゛ト  ）,Shoeibashi (Memurobuto),B,2,1,1970,09,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,0,42,55,40,143,02,51,,,,
1997,1,81013,0110290,2,01,010,52,2,十勝川下流,トカチカ゛ワ  カリユウ,Tokachigawakaryu,十勝橋,トカチハ゛シ,Tokachibashi,B,2,1,1970,09,01,,,,,,,,,,,,,,,2,3,,十勝川下流,トカチカ゛ワ  カリユウ,Tokachigawakaryu,十勝橋,トカチハ゛シ,Tokachibashi,,,,,,,,,,,,1,1,,,,,,,,,0,42,57,32,142,57,42,,,,
1997,1,81005,0110310,2,01,011,01,1,網走川上流,アハ゛シリカ゛ワ  シ゛ヨウリユウ,Abashirigawajoryu,大正橋,タイシヨウハ゛シ,Taishobashi,A,1,1,1971,05,25,,,,,,,,,,,,,,,2,3,,網走川上流,アハ゛シリカ゛ワ  シ゛ヨウリユウ,Abashirigawajoryu,大正橋,タイシヨウハ゛シ,Taishobashi,,,,,,,,,,,,1,1,,,,,,,,,0,43,49,31,144,05,28,01R132,,,
1997,1,81005,0110320,2,01,012,01,1,網走川中流,アハ゛シリカ゛ワ  チユウリユウ,Abashirigawachuryu,治水橋（本郷）,チスイハ゛シ  （  ホンコ゛ウ  ）,Chisuibashi (Hongo),B,2,1,1971,05,25,,,,,,,,,,,,,,,2,3,,網走川中流,アハ゛シリカ゛ワ  チユウリユウ,Abashirigawachuryu,治水橋（本郷）,チスイハ゛シ  （  ホンコ゛ウ  ）,Chisuibashi (Hongo),,,,,,,,,,,,1,1,,,,,,,,,0,43,54,35,144,08,21,01R133,,,
1997,1,81005,0110330,2,01,013,01,1,網走川下流,アハ゛シリカ゛ワ  カリユウ,Abashirigawakaryu,網走橋,アハ゛シリハ゛シ,Abashiribashi,B,2,1,1971,05,25,,,,,,,,,,,,,,,2,3,,網走川下流,アハ゛シリカ゛ワ  カリユウ,Abashirigawakaryu,網走橋,アハ゛シリハ゛シ,Abashiribashi,,,,,,,,,,,,1,1,,,,,,,,,0,44,01,25,144,16,02,01R134,,,
1997,1,81005,0110340,2,01,014,01,1,美幌川上流,ヒ゛ホロカ゛ワ  シ゛ヨウリユウ,Bihorogawajoryu,都橋,ミヤコハ゛シ,Miyakobashi,A,1,1,1971,05,25,,,,,,,,,,,,,,,2,3,,美幌川上流,ヒ゛ホロカ゛ワ  シ゛ヨウリユウ,Bihorogawajoryu,都橋,ミヤコハ゛シ,Miyakobashi,,,,,,,,,,,,1,1,,,,,,,,,0,43,48,10,144,10,13,01R131,,,
1997,1,81005,0110350,2,01,015,01,1,美幌川下流,ヒ゛ホロカ゛ワ  カリユウ,Bihorogawakaryu,美幌橋,ヒ゛ホロハ゛シ,Bihorobashi,B,2,1,1971,05,25,,,,,,,,,,,,,,,2,3,,美幌川下流,ヒ゛ホロカ゛ワ  カリユウ,Bihorogawakaryu,美幌橋,ヒ゛ホロハ゛シ,Bihorobashi,,,,,,,,,,,,1,1,,,,,,,,,0,43,49,43,144,07,22,01R1311,,,
1997,1,81006,0110360,2,01,016,01,1,留萌川上流,ルモイカ゛ワ  シ゛ヨウリユウ,Rumoigawajoryu,橘橋（峠下）,タチハ゛ナハ゛シ  （  トウケ゛シタ  ）,Tachibanabashi (Togeshita),AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,50,56,141,48,20,01R703,,,
1997,1,81006,0110370,2,01,017,01,1,留萌川中流,ルモイカ゛ワ  チユウリユウ,Rumoigawachuryu,１６線橋,１６  センハ゛シ,16senbashi,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,53,17,141,43,04,01R704,,,
1997,1,81006,0110380,2,01,018,01,1,留萌川下流,ルモイカ゛ワ  カリユウ,Rumoigawakaryu,留萌橋（河口）,ルモイハ゛シ  （  カコウ  ）,Rumoibashi (kako),B,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,57,12,141,38,38,01R701,,,
1997,1,81006,0110390,2,01,018,51,2,留萌川下流,ルモイカ゛ワ  カリユウ,Rumoigawakaryu,大和田水位観測所（大和田）,オオワタ゛  スイイカンソクシヨ,Owadasuiikansokusho (Owada),B,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,54,28,141,42,00,,,,
1997,1,81001,0110400,2,01,019,01,1,天塩川上流,テシオカ゛ワ  シ゛ヨウリユウ,Teshiogawajoryu,朝日橋（奥士別）,アサヒハ゛シ  （  オクシヘ゛ツ  ）,Asahibashi (Okushibetsu),AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,06,35,142,35,53,01R0211,,,
1997,1,81001,0110410,2,01,020,01,1,天塩川中流,テシオカ゛ワチユウリユウ,Teshiogawachuryu,中士別橋（士別市上水東山浄水場取水口）,ナカシヘ゛ツハ゛シ,Nakashibetsubashi (Shibetsushijosuihigashiyamajosuijoshusuiko),A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,10,42,142,24,53,01R021,,,
1997,1,81001,0110420,2,01,021,01,1,天塩川下流（１）,テシオカ゛ワ  カリユウ  （１）,Teshiogawakaryu (1),真勲別頭首工,マクンヘ゛ツトウシユコウ,Makunbetsutoshuko,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,44,20,25,142,29,16,01R027,,,
1997,1,81001,0110430,2,01,022,01,1,天塩川下流（２）,テシオカ゛ワ  カリユウ  （２）,Teshiogawakaryu (2),下中川捕獲場,シモナカカ゛ワホカクシ゛ヨウ,Shimonakagawahokakujo,A,1,3,1972,04,01,,,,,,,,,,,,,,,2,3,,天塩川下流（２）,テシオカ゛ワ  カリユウ  （２）,Teshiogawakaryu (2),下中川捕獲場,シモナカカ゛ワホカクシ゛ヨウ,Shimonakagawahokakujo,,,,,,,,,,,,1,1,,,,,,,,,0,44,50,38,142,04,34,01R028,,,
1997,1,81001,0110440,2,01,023,01,1,天塩川下流（３）,テシオカ゛ワ  カリユウ  （３）,Teshiogawakaryu (3),１２線橋（犬牛別川合流前）,１２  センハ゛シ,12senbashi (Inuushibetsugawagoryumae),A,2,3,1972,04,01,3,,,,,,,,,,,,,,2,3,,天塩川下流（３）,テシオカ゛ワ  カリユウ  （３）,Teshiogawakaryu (3),１２線橋（犬牛別川合流前）,１２  センハ゛シ,12senbashi (Inuushibetsugawagoryumae),,,,,,,,,,,,1,1,,,,,,,,,0,44,08,29,142,23,41,01R026,,,
1997,1,81001,0110450,2,01,024,01,1,天塩川下流（４）,テシオカ゛ワ  カリユウ  （４）,Teshiogawakaryu (4),中川,ナカカ゛ワ,Nakagawa,B,2,3,1972,04,01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,44,37,142,02,40,01R025,,,
1997,1,81001,0110460,2,01,024,51,2,天塩川下流（４）,テシオカ゛ワ  カリユウ  （４）,Teshiogawakaryu (4),円山水位観測所（円山）,マルヤマ  スイイカンソクシヨ,Maruyamasuiikansokusho (Maruyama),B,2,3,1972,04,01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,55,44,141,52,40,,,,
1997,1,81001,0110470,2,01,024,52,2,天塩川下流（４）,テシオカ゛ワ  カリユウ  （４）,Teshiogawakaryu (4),美深橋,ヒ゛フカハ゛シ,Bifukabashi,B,2,3,1972,04,01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,28,53,142,20,08,,,,
1997,1,81001,0110490,2,01,024,54,2,天塩川下流（４）,テシオカ゛ワ  カリユウ  （４）,Teshiogawakaryu (4),名寄大橋,ナヨロオオハシ,Nayoroohashi,B,2,3,1972,04,01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,21,39,142,26,39,,,,
1997,1,81207,0110500,2,01,025,01,1,興部川上流,オコツヘ゜カ゛ワ  シ゛ヨウリユウ,Okoppegawajoryu,七江橋（忍路子川合流前）,ナナエハ゛シ,Nanaebashi (Oshorokkogawagoryumae),AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,44,19,57,142,55,52,01R071,,,
1997,1,81207,0110520,2,01,026,01,1,興部川中流,オコツヘ゜カ゛ワ  チユウリユウ,Okoppegawachuryu,興部町興部簡水取水口,オコツヘ゜カンスイ  シユスイクチ,Okoppechookoppekansuishusuikuchi,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,44,27,57,143,06,12,01R072,,,
1997,1,81207,0110530,2,01,027,01,1,興部川下流,オコツヘ゜カ゛ワ  カリユウ,Okoppegawakaryu,興部捕獲場,オコツヘ゜ホカクシ゛ヨウ,Okoppehokakujo,B,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,28,31,143,07,01,01R073,,,
1997,1,81209,0110540,2,01,028,01,1,渚滑川上流,シヨコツカ゛ワ  シ゛ヨウリユウ,Shokotsugawajoryu,滝の上橋,タキノウエハ゛シ,Takinouebashi,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,11,19,143,19,24,01R081,,,
1997,1,81002,0110550,2,01,029,01,1,渚滑川中流,シヨコツカ゛ワ  チユウリユウ,Shokotsugawachuryu,花園浄水場取水口,ハナソ゛ノシ゛ヨウスイシ゛ヨウ,Hanazonojosuijoshusuikuchi,A,1,3,1972,04,01,,,,,,,,,,,,,,,2,3,,渚滑川中流,シヨコツカ゛ワ  チユウリユウ,Shokotsugawachuryu,花園浄水場取水口,ハナソ゛ノシ゛ヨウスイシ゛ヨウ,Hanazonojosuijoshusuikuchi,,,,,,,,,,,,1,1,,,,,,,,,0,44,20,56,143,16,22,01R0801,,,
1997,1,81002,0110570,2,01,030,01,1,渚滑川下流,シヨコツカ゛ワ  カリユウ,Shokotsugawakaryu,渚滑捕獲場,シヨコツホカクシ゛ヨウ,Shokotsuhokakujo,B,1,3,1972,04,01,,,,,,,,,,,,,,,2,3,,渚滑川下流,シヨコツカ゛ワ  カリユウ,Shokotsugawakaryu,渚滑捕獲場,シヨコツホカクシ゛ヨウ,Shokotsuhokakujo,,,,,,,,,,,,1,1,,,,,,,,,2,44,22,57,143,18,39,01R080,,,
1997,1,81003,0110580,2,01,031,01,1,湧別川上流,ユウヘ゛ツカ゛ワ  シ゛ヨウリユウ,Yubetsugawajoryu,白滝橋（支湧別川合流前）,シラタキハ゛シ,Shiratakibashi (Shiyubetsugawagoryumae),AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,52,57,143,10,32,01R101,,,
1997,1,81003,0110590,2,01,032,01,1,湧別川下流（１）,ユウヘ゛ツカ゛ワ  カリユウ  （１）,Yubetsugawakaryu (1),丸瀬布町簡水予備取水口,マルセツフ゜カンスイヨヒ゛  シユスイクチ,Maruseppuchokansuiyobishusuikuchi,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,00,06,143,19,11,01R102,,,
1997,1,81003,0110600,2,01,033,01,1,湧別川下流（２）,ユウヘ゛ツカ゛ワ  カリユウ  （２）,Yubetsugawakaryu (2),中湧別橋,ナカユウヘ゛ツハ゛シ,Nakayubetsubashi,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,2,44,12,00,143,35,29,01R103,,,
1997,1,81003,0110610,2,01,033,51,2,湧別川下流（２）,ユウヘ゛ツカ゛ワ  カリユウ  （２）,Yubetsugawakaryu (2),遠軽橋,エンカ゛ルハ゛シ,Engarubashi,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,44,03,11,143,31,10,,,,
1997,1,81210,0110620,2,01,034,01,1,佐呂間別川上流,サロマヘ゛ツカ゛ワ  シ゛ヨウリユウ,Saromabetsugawajoryu,敷島橋,シキシマハ゛シ,Shikishimabashi,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,57,56,143,40,14,01R111,,,
1997,1,81210,0110630,2,01,035,01,1,佐呂間別川下流,サロマヘ゛ツカ゛ワ  カリユウ,Saromabetsugawakaryu,佐呂間大橋,サロマオオハシ,Saromaohashi,A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,44,04,47,143,56,12,01R112,,,
1997,1,81504,0110640,2,01,036,01,1,止別川上流,ヤンヘ゛ツカ゛ワ  シ゛ヨウリユウ,Yanbetsugawajoryu,水上橋,ミス゛カミハ゛シ,Mizukamibashi,AA,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,47,52,144,29,39,01R141,,,
1997,1,81504,0110650,2,01,037,01,1,止別川中流,ヤンヘ゛ツカ゛ワチユウリユウ,Yanbetsugawachuryu,パナクシュベツ川合流前（無名橋）,ハ゜ナクシユヘ゛ツカ゛ワコ゛ウリユウマエ,Panakushubetsugawagoryumae (Mumeibashi),A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,49,15,144,29,00,01R142,,,
1997,1,81504,0110660,2,01,037,51,2,止別川中流,ヤンヘ゛ツカ゛ワチユウリユウ,Yanbetsugawachuryu,止別川合流前（無名橋）,ヤンヘ゛ツカ゛ワコ゛ウリユウマエ,Yanbetsugawagoryumae (Mumeibashi),A,1,3,1972,04,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,49,22,144,28,54,,,,
